X,Y,Stop,Descrip,Place,District,CoordXdiv,CoordYdiv,Shelt,Bench,Public,COORDX,COORDY,OBJECTID
-76.286122,36.862432,0191,MONTICELLO & 15TH, ,05,121305340,34810660,0,0,-1,12130534,3481066,153
-76.431034,37.01714,2439,74TH & ORCUTT, ,04,120869162,35364179,0,0,-1,12086916.2,3536417.9,2302
-76.286986,36.86025,0192,MONTICELLO & PRINCESS ANNE, ,05,121303000,34802660,0,0,-1,12130300,3480266,154
-76.434422,37.013776,2441,MARSHALL & 72ND, ,04,120859540,35351720,0,0,-1,12085954,3535172,2303
-76.286862,36.857609,0194,MONTICELLO & VIRGINIA BEACH, ,05,121303588,34793056,0,0,-1,12130358.8,3479305.6,155
-76.432784,37.011076,2442,MARSHALL & HILTON, ,04,120864538,35341994,0,0,-1,12086453.8,3534199.4,2304
-76.287057,36.855119,0195,MONTICELLO & STARKE, ,05,121303230,34783980,0,0,-1,12130323,3478398,156
-76.43021,37.007003,2444,MARSHALL & RICHARD,BFMAR,04,120872375,35327333,0,0,-1,12087237.5,3532733.3,2305
-76.23528,36.790502,0197,WOODLAKE & OLD GREENBRIAR, ,02,121460320,34552380,0,0,-1,12146032,3455238,157
-76.428138,37.00357,2448,MARSHALL & GLOUCESTER, ,04,120878700,35314972,0,0,-1,12087870,3531497.2,2306
-76.234589,36.794454,0198,OLD GREENBRIAR & JUNIPER, ,02,121461998,34566810,0,0,-1,12146199.8,3456681,158
-76.426736,37.001309,2449,MARSHALL & NANSEMOND, ,04,120882973,35306829,0,-1,-1,12088297.3,3530682.9,2307
-76.234475,36.794141,0199,OLD GREENBRIAR & JUNIPER, ,02,121462360,34565680,0,0,-1,12146236,3456568,159
-76.424919,36.998395,2450,MARSHALL & 48TH,48MAR,04,120888510,35296340,0,0,-1,12088851,3529634,2308
-76.296391,36.858806,0203,OLNEY & COLONIAL, ,05,121275615,34796759,0,0,-1,12127561.5,3479675.9,160
-76.423325,36.995837,2451,MARSHALL & 44TH,44MAR,04,120893370,35287130,0,0,-1,12089337,3528713,2309
-76.298497,36.859818,0204,OLNEY & STOCKLEY GARDENS, ,05,121269370,34800300,0,0,-1,12126937,3480030,161
-76.42144,36.993955,2452,41ST & MARSHALL,NN600,04,120899023,35280403,0,0,-1,12089902.3,3528040.3,2310
-76.302489,36.861624,0205,OLNEY & NORFOLK GENERAL,NOGEN,05,121257540,34806600,-1,0,-1,12125754,3480660,162
-76.419413,36.994957,2453,41ST & NEWSOME, ,04,120904860,35284180,0,0,-1,12090486,3528418,2311
-76.418484,36.996765,2455,ORCUTT & 43RD, ,04,120907430,35290820,0,0,-1,12090743,3529082,2312
-76.301135,36.86575,0208,HAMPTON & GRAYDON, ,05,121261150,34821712,0,0,-1,12126115,3482171.2,163
-76.415611,36.996501,2456,ROANOKE & 41ST, ,04,120915837,35290045,0,0,-1,12091583.7,3529004.5,2313
-76.300449,36.866635,0209,HAMPTON & PRINCESS ANNE, ,05,121263080,34824980,0,0,-1,12126308,3482498,164
-76.413902,36.993887,2458,ROANOKE & 37TH, ,04,120921039,35280640,0,0,-1,12092103.9,3528064,2314
-76.300657,36.869029,0211,HAMPTON & SPOTSWOOD, ,05,121262270,34833680,0,0,-1,12126227,3483368,165
-76.408854,36.991229,2459,CHESTNUT & 32ND, ,04,120935990,35271290,0,0,-1,12093599,3527129,2315
-76.30098,36.87039,0212,HAMPTON & GATES, ,05,121261210,34838610,0,0,-1,12126121,3483861,166
-76.301819,36.875442,0213,HAMPTON & 25TH, ,05,121258329,34856944,0,0,-1,12125832.9,3485694.4,167
-76.408427,36.990351,2460,30TH & CHESTNUT,30CHE,04,120937310,35268123,0,0,-1,12093731,3526812.3,2316
-76.301918,36.877078,0214,HAMPTON & 27TH, ,05,121257900,34862890,0,0,-1,12125790,3486289,168
-76.407908,36.989168,2461,28TH & CHESTNUT,29CHE,04,120938920,35263850,0,0,-1,12093892,3526385,2317
-76.302017,36.878857,0216,HAMPTON & 37TH,HMP38,05,121257460,34869360,0,0,-1,12125746,3486936,169
-76.410166,36.988217,2462,28TH & ROANOKE, ,04,120932402,35260242,0,0,-1,12093240.2,3526024.2,2318
-76.302125,36.880911,0217,HAMPTON & 39TH, ,05,121256970,34876830,0,0,-1,12125697,3487683,170
-76.413008,36.98714,2463,28TH & ORCUTT, ,04,120924190,35256140,0,0,-1,12092419,3525614,2319
-76.302323,36.884355,0219,HAMPTON & 45TH, ,05,121256100,34889350,0,0,-1,12125610,3488935,171
-76.40537,37.028653,2477,ABERDEEN & DAVIS, ,03,120943140,35407740,0,0,-1,12094314,3540774,2320
-76.302416,36.885859,0220,HAMPTON & 46TH, ,05,121255700,34894820,0,0,-1,12125570,3489482,172
-76.404876,37.02535,2479,ABERDEEN & GRANGER, ,03,120944850,35395750,0,0,-1,12094485,3539575,2321
-76.302516,36.887229,0221,HAMPTON & 48TH, ,05,121255290,34899800,0,0,-1,12125529,3489980,173
-76.404326,37.021459,2480,ABERDEEN & WINGFIELD, ,03,120946770,35381620,0,0,-1,12094677,3538162,2322
-76.303799,36.891152,0222,HAMPTON & BOLLING, ,05,121251209,34913992,0,0,-1,12125120.9,3491399.2,174
-76.405589,37.018659,2482,BRIARFIELD & ABERDEEN,BFABE,03,120943310,35371347,0,-1,-1,12094331,3537134.7,2323
-76.303149,36.894316,0223,HAMPTON & ROCKBRIDGE, ,05,121252841,34925551,0,0,-1,12125284.1,3492555.1,175
-76.41174,37.016975,2484,BRIARFIELD & BIG BETHEL, ,03,120925490,35364820,0,0,-1,12092549,3536482,2324
-76.302762,36.895436,0224,HAMPTON & MAGNOLIA, ,05,121253875,34929655,0,0,-1,12125387.5,3492965.5,176
-76.413028,37.015871,2485,BRIARFIELD & JANET, ,03,120921820,35360718,0,0,-1,12092182,3536071.8,2325
-76.302702,36.89681,0225,HAMPTON & SURRY, ,05,121253934,34934658,0,0,-1,12125393.4,3493465.8,177
-76.41477,37.014461,2486,BRIARFIELD & BRIARWOOD,BFBRW,03,120916849,35355472,0,0,-1,12091684.9,3535547.2,2326
-76.303034,36.899701,0226,HAMPTON & BEDFORD, ,05,121252721,34945158,0,0,-1,12125272.1,3494515.8,178
-76.4172,37.013432,2487,BRIARFIELD & POTOMAC, ,03,120909840,35351570,0,0,-1,12090984,3535157,2327
-76.303742,36.901952,0227,HAMPTON & ESCADRILLE,HMPLX,05,121250459,34953306,0,0,-1,12125045.9,3495330.6,179
-76.419696,37.012591,2488,BRIARFIELD & OLD CHESTNUT, ,04,120902620,35348350,0,0,-1,12090262,3534835,2328
-76.305609,36.910131,0228,HAMPTON & HELENA, ,05,121244310,34982950,0,0,-1,12124431,3498295,180
-76.42206,37.01146,2489,BRIARFIELD & CHESTNUT,BFCHE,04,120895810,35344080,0,0,-1,12089581,3534408,2329
-76.307766,36.915504,0229,HAMPTON & LITTLE CREEK,HALCR,05,121237550,35002360,0,0,-1,12123755,3500236,181
-76.42399,37.010667,2490,BRIARFIELD & ROANOKE, ,04,120890240,35341070,0,0,-1,12089024,3534107,2330
-76.308808,36.91651,0230,HAMPTON & DANIEL, ,05,121234420,35005950,0,0,-1,12123442,3500595,182
-76.426395,37.009664,2491,BRIARFIELD & ORCUTT, ,04,120883299,35337265,0,0,-1,12088329.9,3533726.5,2331
-76.426623,36.995724,2495,MADISON & 46TH, ,04,120883750,35286510,0,0,-1,12088375,3528651,2332
-76.312443,36.919919,0231,HAMPTON & STAFF COLLEGE,HMPEN,05,121223510,35018110,0,0,-1,12122351,3501811,183
-76.425225,36.993485,2497,MADISON & 42ND, ,04,120888010,35278450,0,0,-1,12088801,3527845,2333
-76.316007,36.923411,0233,HAMPTON & BAKER, ,05,121212800,35030580,0,0,-1,12121280,3503058,184
-76.424424,36.992205,2498,MADISON & 40TH, ,04,120890450,35273840,0,0,-1,12089045,3527384,2334
-76.317516,36.928032,0234,HAMPTON & FORREST, ,05,121208000,35047300,0,0,-1,12120800,3504730,185
-76.435211,36.985499,2500,WASHINGTON & 37TH, ,04,120859490,35248740,0,0,-1,12085949,3524874,2335
-76.317649,36.929474,0235,HAMPTON & BEECHWOOD, ,05,121207490,35052540,0,0,-1,12120749,3505254,186
-76.312051,36.943332,0239,HAMMOND & ADMIRAL TAUSSIG (Naval Exchange),NAEX,05,121222680,35103360,-1,-1,-1,12122268,3510336,187
-76.420787,36.980849,2502,JEFFERSON & 25TH, ,04,120901980,35232740,-1,-1,-1,12090198,3523274,2336
-76.31854,36.936458,0240,HAMPTON & B, ,05,121204300,35077900,-1,-1,-1,12120430,3507790,188
-76.418816,36.978983,2504,HAMPTON & JEFFERSON, ,04,120907886,35226072,0,0,-1,12090788.6,3522607.2,2337
-76.318312,36.933652,0241,HAMPTON & D, ,05,121205200,35067700,0,0,-1,12120520,3506770,189
-76.416842,36.979794,2505,HAMPTON & MADISON, ,04,120913586,35229154,0,0,-1,12091358.6,3522915.4,2338
-76.31805,36.930417,0243,HAMPTON & MAPLESHADE, ,05,121206240,35055943,0,0,-1,12120624,3505594.3,190
-76.414138,36.980873,2506,HAMPTON & MARSHALL, ,04,120921395,35233255,0,0,-1,12092139.5,3523325.5,2339
-76.317767,36.927636,0245,HAMPTON & GLENDALE, ,05,121207300,35045840,-1,-1,-1,12120730,3504584,191
-76.411466,36.981952,2507,HAMPTON & WICKHAM,HPWKH,04,120929111,35237356,0,0,-1,12092911.1,3523735.6,2340
-76.31744,36.925429,0246,HAMPTON & HELMICK, ,05,121208441,35037831,0,0,-1,12120844.1,3503783.1,192
-76.409916,36.979588,2509,WICKHAM & 18TH, ,04,120933830,35228850,0,0,-1,12093383,3522885,2341
-76.316135,36.922984,0248,HAMPTON & BAKER, ,05,121212460,35029018,0,0,-1,12121246,3502901.8,193
-76.409132,36.978335,2510,WICKHAM & 16TH, ,04,120936220,35224340,0,0,-1,12093622,3522434,2342
-76.312013,36.919166,0250,HAMPTON & STAFF COLLEGE,HMPEN,05,121224830,35015400,-1,0,-1,12122483,3501540,194
-76.404827,36.979027,2512,ROANOKE & 15TH, ,04,120948736,35227138,0,0,-1,12094873.6,3522713.8,2343
-76.308324,36.91574,0252,HAMPTON & LITTLE CREEK,HALCR,05,121235900,35003180,-1,-1,-1,12123590,3500318,195
-76.402698,36.977665,2514,ROANOKE & GARDEN, ,04,120955062,35222318,0,0,-1,12095506.2,3522231.8,2344
-76.306979,36.914097,0253,HAMPTON & RUNNYMEDE, ,05,121239970,34997290,0,0,-1,12123997,3499729,196
-76.400787,36.979655,2515,GARDEN & ROANOKE, ,04,120960483,35229686,0,0,-1,12096048.3,3522968.6,2345
-76.305971,36.910869,0254,HAMPTON & NORTH SHORE, ,05,121243190,34985610,0,0,-1,12124319,3498561,197
-76.400529,36.981468,2516,GARDEN & 16TH,16GAR,04,120961090,35236300,-1,-1,-1,12096109,3523630,2346
-76.305872,36.909785,0255,HAMPTON & HELENA, ,05,121243570,34981670,0,0,-1,12124357,3498167,198
-76.4023,36.980913,2517,16TH & CHESTNUT, ,04,120955962,35234167,0,0,-1,12095596.2,3523416.7,2347
-76.303677,36.900518,0256,HAMPTON & LEXAN,HMPLX,05,121250770,34948090,0,0,-1,12125077,3494809,199
-76.405,36.979885,2518,16TH & ROANOKE, ,04,120948160,35230250,0,0,-1,12094816,3523025,2348
-76.303222,36.8991,0257,HAMPTON & MANCHESTER, ,05,121252220,34942960,0,0,-1,12125222,3494296,200
-76.406548,36.982254,2520,ROANOKE & 20TH, ,04,120943450,35238770,0,0,-1,12094345,3523877,2349
-76.303065,36.896498,0258,HAMPTON & SURREY, ,05,121252900,34933500,0,0,-1,12125290,3493350,201
-76.404841,36.984565,2522,HAMPTON & CHESTNUT, ,04,120948248,35247296,0,0,-1,12094824.8,3524729.6,2350
-76.303432,36.894585,0259,HAMPTON & ROCKBRIDGE, ,05,121251990,34926510,0,0,-1,12125199,3492651,202
-76.402161,36.985728,2523,HAMPTON & OAK, ,04,120955980,35251700,0,0,-1,12095598,3525170,2351
-76.398303,36.985049,2524,HAMPTON & 19TH, ,04,120967300,35249480,0,0,-1,12096730,3524948,2352
-76.304123,36.892235,0260,HAMPTON & BRUNSWICK, ,05,121250170,34917910,0,0,-1,12125017,3491791,203
-76.395792,36.984199,2525,BLAIR & MULBERRY, ,04,120974700,35246550,0,0,-1,12097470,3524655,2353
-76.303905,36.89078,0261,HAMPTON & BOLLING, ,05,121250930,34912630,0,0,-1,12125093,3491263,204
-76.392973,36.986577,2527,BLAIR & BUXTON, ,04,120982740,35255390,0,0,-1,12098274,3525539,2354
-76.302766,36.887116,0262,HAMPTON & 48TH, ,05,121254570,34899370,0,0,-1,12125457,3489937,205
-76.391175,36.988779,2528,MAPLE & BLAIR, ,04,120987810,35263520,0,0,-1,12098781,3526352,2355
-76.302699,36.88634,0263,HAMPTON & 47TH, ,05,121254830,34896550,0,0,-1,12125483,3489655,206
-76.302624,36.884918,0264,HAMPTON & 45TH, ,05,121255170,34891380,0,0,-1,12125517,3489138,207
-76.395782,36.992198,2530,MAPLE & 25TH, ,04,120974082,35275665,0,0,-1,12097408.2,3527566.5,2356
-76.30252,36.88285,0265,HAMPTON & 43RD, ,05,121255650,34883860,0,0,-1,12125565,3488386,208
-76.397442,36.993449,2531,MAPLE & 27TH,27MAP,04,120969132,35280112,0,0,-1,12096913.2,3528011.2,2357
-76.302395,36.881507,0266,HAMPTON & 41ST, ,05,121256130,34878980,0,0,-1,12125613,3487898,209
-76.392753,36.98981,2535,MAPLE & 19TH, ,04,120983120,35267170,0,0,-1,12098312,3526717,2358
-76.302013,36.875684,0267,HAMPTON & 25TH, ,05,121257740,34857810,0,0,-1,12125774,3485781,210
-76.390974,36.988497,2536,MAPLE & BLAIR, ,04,120988420,35262510,0,0,-1,12098842,3526251,2359
-76.301366,36.871449,0268,HAMPTON & WOODROW, ,05,121259990,34842440,0,0,-1,12125999,3484244,211
-76.393607,36.986176,2537,BLAIR & CEDAR, ,04,120980920,35253890,0,0,-1,12098092,3525389,2360
-76.30049,36.867356,0269,HAMPTON & MAURY, ,05,121262900,34827600,0,0,-1,12126290,3482760,212
-76.399073,36.985181,2540,HAMPTON & 19TH, ,04,120965040,35249910,0,0,-1,12096504,3524991,2361
-76.301381,36.864004,0272,REDGATE & COLLEY, ,05,121260580,34815340,0,0,-1,12126058,3481534,213
-76.402012,36.98589,2542,HAMPTON & OAK, ,04,120956400,35252300,0,0,-1,12095640,3525230,2362
-76.298028,36.859485,0275,OLNEY & MOWBRAY ARCH 1, ,05,121270770,34799120,0,0,-1,12127077,3479912,214
-76.40464,36.984846,2543,HAMPTON & CHESTNUT, ,04,120948810,35248330,0,0,-1,12094881,3524833,2363
-76.293364,36.85737,0276,OLNEY & MOWBRAY ARCH 2, ,05,121284590,34791740,0,0,-1,12128459,3479174,215
-76.406783,36.982423,2545,ROANOKE & 20TH, ,04,120942750,35239370,0,0,-1,12094275,3523937,2364
-76.300854,36.869181,0281,HAMPTON & SPOTSWOOD, ,05,121261680,34834220,0,0,-1,12126168,3483422,216
-76.408933,36.978321,2548,16TH & WICKHAM, ,04,120936800,35224300,0,0,-1,12093680,3522430,2365
-76.008284,36.756511,0282,ELSON GREEN & UPTON, ,08,122128090,34445410,0,0,-1,12212809,3444541,217
-76.409713,36.979469,2549,WICKHAM & 18TH, ,04,120934430,35228430,0,0,-1,12093443,3522843,2366
-76.008278,36.762299,0283,NIMMO & UPTON, ,08,122127550,34466474,0,0,-1,12212755,3446647.4,218
-76.411277,36.981995,2551,WICKHAM & HAMPTON,HPWKH,04,120929660,35237524,0,0,-1,12092966,3523752.4,2367
-76.25547,36.954345,0284,FIRST VIEW & BALVIEW, ,05,121387034,35147326,0,0,-1,12138703.4,3514732.6,219
-76.414011,36.98107,2552,HAMPTON & MARSHALL, ,04,120921751,35233978,0,0,-1,12092175.1,3523397.8,2368
-76.279041,36.87015,0285,26TH & FAWN, ,05,121325390,34839240,0,0,-1,12132539,3483924,220
-76.4167,36.980005,2553,HAMPTON & MADISON, ,04,120913984,35229928,0,0,-1,12091398.4,3522992.8,2369
-76.277742,36.870364,0286,26TH & GAZEL, ,05,121329170,34840110,0,0,-1,12132917,3484011,221
-76.419418,36.978957,2554,HAMPTON & JEFFERSON, ,04,120906130,35225940,0,0,-1,12090613,3522594,2370
-76.275765,36.871423,0288,26TH & RUFFIN, ,05,121334860,34844100,0,0,-1,12133486,3484410,222
-76.42097,36.981351,2556,JEFFERSON & 25TH, ,04,120901406,35234554,-1,-1,-1,12090140.6,3523455.4,2371
-76.435005,36.98538,2558,WASHINGTON & 37TH, ,04,120860100,35248320,0,0,-1,12086010,3524832,2372
-76.27354,36.872774,0289,26TH & VILLA, ,05,121341250,34849170,0,0,-1,12134125,3484917,223
-76.425016,36.993366,2560,MADISON & 42ND, ,04,120888630,35278030,0,0,-1,12088863,3527803,2373
-76.271153,36.874199,0290,LAFAYETTE & DUPONT 1, ,05,121348110,34854520,0,0,-1,12134811,3485452,224
-76.42662,36.995933,2562,MADISON & 46TH, ,04,120883740,35287270,0,0,-1,12088374,3528727,2374
-76.269691,36.874937,0291,LAFAYETTE & DUPONT 2, ,05,121352320,34857310,0,0,-1,12135232,3485731,225
-76.426532,37.009465,2565,BRIARFIELD & ORCUTT, ,04,120882916,35336530,0,0,-1,12088291.6,3533653,2375
-76.267095,36.87774,0292,LAFAYETTE & BELLEVUE (midblk before Lorraine),LAFNW,05,121359670,34867690,0,0,-1,12135967,3486769,226
-76.265498,36.878083,0293,LAFAYETTE & LORRAINE, ,05,121364310,34869050,0,0,-1,12136431,3486905,227
-76.424359,37.010341,2566,BRIARFIELD & ROANOKE, ,04,120889189,35339858,0,0,-1,12088918.9,3533985.8,2376
-76.263729,36.877659,0294,LAFAYETTE & TIDEWATER, ,05,121369520,34867630,0,0,-1,12136952,3486763,228
-76.421814,37.011356,2567,BRIARFIELD & CHESTNUT,BFCHE,04,120896536,35343716,0,0,-1,12089653.6,3534371.6,2377
-76.261454,36.877116,0296,LAFAYETTE & DUNKIRK, ,05,121376220,34865810,0,0,-1,12137622,3486581,229
-76.419819,37.012359,2568,BRIARFIELD & OLD CHESTNUT, ,04,120902279,35347495,0,0,-1,12090227.9,3534749.5,2378
-76.258704,36.876423,0297,LAFAYETTE & SAINT MIHIEL, ,05,121384320,34863480,0,0,-1,12138432,3486348,230
-76.414828,37.014238,2570,BRIARFIELD & BRIARWOOD,BFBRW,03,120916698,35354657,0,0,-1,12091669.8,3535465.7,2379
-76.255102,36.875561,0298,Lafayette / Marne, ,05,121394930,34860590,0,0,-1,12139493,3486059,231
-76.411037,37.017339,2572,BRIARFIELD & E,BIGBRI,03,120927514,35366191,0,0,-1,12092751.4,3536619.1,2380
-76.252505,36.875532,0300,CHESAPEAKE & CROMWELL 1, ,05,121402524,34860666,0,0,-1,12140252.4,3486066.6,232
-76.406345,37.018487,2574,BRIARFIELD & ABERDEEN,BFABE,03,120941116,35370672,0,0,-1,12094111.6,3537067.2,2381
-76.251606,36.876491,0301,CHESAPEAKE & CROMWELL 2, ,05,121405070,34864220,0,0,-1,12140507,3486422,233
-76.403949,37.019837,2575,ABERDEEN & BRIARFIELD,BFABE,03,120948000,35375740,0,0,-1,12094800,3537574,2382
-76.249594,36.878513,0302,CHESAPEAKE & ROBINHOOD, ,05,121410780,34871720,0,0,-1,12141078,3487172,234
-76.404221,37.021755,2576,ABERDEEN & WINGFIELD, ,03,120947051,35382704,0,0,-1,12094705.1,3538270.4,2383
-76.23861,36.897673,0303,CHESAPEAKE & CURIE, ,05,121441226,34942227,0,0,-1,12144122.6,3494222.7,235
-76.404927,37.026563,2578,ABERDEEN & RUSSELL, ,03,120944604,35400159,0,0,-1,12094460.4,3540015.9,2384
-76.247306,36.881263,0304,CHESAPEAKE & BUCKINGHAM, ,05,121417230,34881890,0,0,-1,12141723,3488189,236
-76.405452,37.03005,2580,ABERDEEN & E. LEWIS, ,03,120942789,35412818,0,0,-1,12094278.9,3541281.8,2385
-76.246657,36.882616,0305,CHESAPEAKE & MONTGOMERY, ,05,121419010,34886860,0,0,-1,12141901,3488686,237
-76.405841,37.032681,2581,ABERDEEN & WEAVER,ABWEV,03,120941440,35422370,0,0,-1,12094144,3542237,2386
-76.243725,36.886099,0306,CHESAPEAKE & LENOIR, ,05,121427281,34899741,0,0,-1,12142728.1,3489974.1,238
-76.408205,37.035687,2582,ABERDEEN & MERCURY, ,03,120934300,35433160,0,0,-1,12093430,3543316,2387
-76.241761,36.887606,0307,CHESAPEAKE & ESSEX, ,05,121432890,34905363,0,0,-1,12143289,3490536.3,239
-76.40979,37.039089,2583,ABERDEEN & TODDS,ABEDG,03,120929400,35445440,0,0,-1,12092940,3544544,2388
-76.240468,36.888536,0308,CHESAPEAKE & HYDE, ,05,121436590,34908840,0,0,-1,12143659,3490884,240
-76.40923,36.970699,2600,IVY & 6TH,6IVY,04,120936550,35196540,0,0,-1,12093655,3519654,2389
-76.239089,36.889356,0309,CHESAPEAKE & NORVIEW,CHSNV,05,121440550,34911920,0,0,-1,12144055,3491192,241
-76.41245,36.973619,2602,IVY & 12TH, ,04,120926910,35206960,0,0,-1,12092691,3520696,2390
-76.237634,36.891487,0310,CHESAPEAKE & GREEN, ,05,121444620,34919780,0,0,-1,12144462,3491978,242
-76.414798,36.975734,2604,IVY & 16TH, ,04,120919881,35214506,0,0,-1,12091988.1,3521450.6,2391
-76.416606,36.977377,2605,IVY & 19TH, ,04,120914470,35220370,0,0,-1,12091447,3522037,2392
-76.4187,36.977689,2606,JEFFERSON & 20TH, ,04,120908330,35221370,0,0,-1,12090833,3522137,2393
-76.436993,36.988591,2608,WASHINGTON & 42ND, ,04,120854040,35259880,0,0,-1,12085404,3525988,2394
-76.238004,36.893849,0311,CHESAPEAKE & STRAND, ,05,121443331,34928348,0,0,-1,12144333.1,3492834.8,243
-76.438548,36.991111,2610,WASHINGTON & 46TH, ,04,120849298,35268955,0,0,-1,12084929.8,3526895.5,2395
-76.238963,36.899774,0312,CHESAPEAKE & DUNDALE, ,05,121440010,34949850,0,0,-1,12144001,3494985,244
-76.239796,36.905241,0313,CHESAPEAKE & I-64, ,05,121437100,34969690,0,0,-1,12143710,3496969,245
-76.439627,36.992832,2611,WASHINGTON & 49TH,49WAS,04,120846010,35275150,0,0,-1,12084601,3527515,2396
-76.240808,36.911236,0315,CHESAPEAKE & ROSEFIELD, ,05,121433620,34991440,0,0,-1,12143362,3499144,246
-76.437441,36.993962,2612,49TH & HUNTINGTON, ,04,120852305,35279403,0,0,-1,12085230.5,3527940.3,2397
-76.243515,36.914179,0317,EVELYN BUTTS & AVENUE J,EVBUT,05,121425450,35001960,-1,-1,-1,12142545,3500196,247
-76.43674,36.995979,2613,WARWICK & 51ST, ,04,120854190,35286790,0,0,-1,12085419,3528679,2398
-76.241407,36.915108,0318,CHESAPEAKE & LITTLE CREEK, ,05,121431530,35005490,0,0,-1,12143153,3500549,248
-76.43827,36.998473,2615,WARWICK & 55TH, ,04,120849526,35295770,0,0,-1,12084952.6,3529577,2399
-76.241824,36.917781,0319,CHESAPEAKE & ELK, ,05,121430080,35015190,0,0,-1,12143008,3501519,249
-76.440227,37.001605,2617,WARWICK & 60TH, ,04,120843562,35307046,0,0,-1,12084356.2,3530704.6,2400
-76.242208,36.920264,0320,CHESAPEAKE & BURKSDALE, ,05,121428740,35024200,0,0,-1,12142874,3502420,250
-76.441424,37.003575,2618,WARWICK & 63RD, ,04,120839910,35314140,0,0,-1,12083991,3531414,2401
-76.242463,36.921936,0321,CHESAPEAKE & WINSTON, ,05,121427850,35030270,0,0,-1,12142785,3503027,251
-76.442999,37.006124,2619,WARWICK & 66TH, ,04,120835110,35323320,0,0,-1,12083511,3532332,2402
-76.242754,36.923785,0322,CHESAPEAKE & SHEPPARD, ,05,121426840,35036980,0,0,-1,12142684,3503698,252
-76.446198,37.0112,2621,WARWICK & 71ST, ,04,120825370,35341590,0,0,-1,12082537,3534159,2403
-76.243155,36.926403,0323,CHESAPEAKE & FRANK, ,05,121425440,35046480,0,0,-1,12142544,3504648,253
-76.447264,37.01282,2622,WARWICK & 73RD,73WAR,04,120822130,35347420,0,0,-1,12082213,3534742,2404
-76.243755,36.930255,0324,CHESAPEAKE & FISHERMANS, ,05,121423350,35060460,0,0,-1,12142335,3506046,254
-76.451153,37.019285,2623,WARWICK & UNION, ,04,120810267,35370706,0,0,-1,12081026.7,3537070.6,2405
-76.244305,36.933741,0326,CHESAPEAKE & BAYVIEW, ,05,121421440,35073110,0,0,-1,12142144,3507311,255
-76.452856,37.022153,2624,WARWICK & LAFAYETTE, ,04,120805070,35381040,0,0,-1,12080507,3538104,2406
-76.244595,36.935615,0327,CHESAPEAKE & EARL, ,05,121420430,35079910,0,0,-1,12142043,3507991,256
-76.454469,37.024644,2625,WARWICK & NORTH, ,04,120800165,35390002,0,0,-1,12080016.5,3539000.2,2407
-76.244789,36.936851,0328,CHESAPEAKE & DUNE, ,05,121419754,35084396,0,0,-1,12141975.4,3508439.6,257
-76.456883,37.028569,2628,WARWICK & RIVERMONT, ,04,120792810,35404140,0,0,-1,12079281,3540414,2408
-76.245163,36.939305,0330,CHESAPEAKE & CHESTER, ,05,121418450,35093300,0,0,-1,12141845,3509330,258
-76.458194,37.030804,2629,WARWICK & HOPKINS, ,04,120788810,35412190,0,0,-1,12078881,3541219,2409
-76.245342,36.940536,0331,CHESAPEAKE & WARWICK, ,05,121417820,35097770,0,0,-1,12141782,3509777,259
-76.460692,37.032693,2630,WARWICK & MAIN,MAWAR,04,120781370,35418910,0,0,-1,12078137,3541891,2410
-76.245683,36.942999,0332,CHESAPEAKE & DUDLEY, ,05,121416610,35106710,0,0,-1,12141661,3510671,260
-76.464709,37.035482,2632,WARWICK & WESTOVER, ,04,120769428,35428810,0,0,-1,12076942.8,3542881,2411
-76.247657,36.881207,0335,CHESAPEAKE & BUCKINGHAM, ,05,121416210,34881660,0,0,-1,12141621,3488166,261
-76.467078,37.037589,2634,WARWICK & JAMES RIVER, ,04,120762350,35436330,0,0,-1,12076235,3543633,2412
-76.306633,36.914,0336,HAMPTON & RUNNYMEDE, ,05,121240990,34996960,0,0,-1,12124099,3499696,262
-76.46863,37.039649,2635,WARWICK & RIDGEWAY, ,04,120757660,35443730,0,0,-1,12075766,3544373,2413
-76.471977,37.042231,2636,WARWICK & ELM, ,04,120747690,35452920,0,0,-1,12074769,3545292,2414
-76.245838,36.941922,0343,CHESAPEAKE & LEICESTER, ,05,121416250,35102780,0,0,-1,12141625,3510278,263
-76.473408,37.046637,2639,WARWICK & LOGAN, ,04,120743172,35468866,0,0,-1,12074317.2,3546886.6,2415
-76.245354,36.938973,0344,CHESAPEAKE & FARRELL, ,05,121417920,35092080,0,0,-1,12141792,3509208,264
-76.244892,36.935742,0346,CHESAPEAKE & EARL, ,05,121419550,35080350,0,0,-1,12141955,3508035,265
-76.474694,37.049072,2640,WARWICK & HARPERSVILLE, ,04,120739230,35477650,0,0,-1,12073923,3547765,2416
-76.244611,36.934052,0347,CHESAPEAKE & BAYVIEW, ,05,121420520,35074220,0,0,-1,12142052,3507422,266
-76.473701,37.046863,2767,WARWICK & LOGAN, ,04,120742300,35469670,0,0,-1,12074230,3546967,2506
-76.24426,36.931675,0348,CHESAPEAKE & FISHERMANS (mdblk bet Bayview & Fish), ,05,121421750,35065590,0,0,-1,12142175,3506559,267
-76.473707,37.044566,2768,WARWICK & NELSON, ,04,120742460,35461310,0,0,-1,12074246,3546131,2507
-76.243073,36.923973,0349,CHESAPEAKE & SHEPPARD, ,05,121425890,35037640,0,0,-1,12142589,3503764,268
-76.471508,37.041497,2770,WARWICK & JAMES RIVER, ,04,120749118,35450276,0,0,-1,12074911.8,3545027.6,2508
