OBJECTID,ID,NAME,STATE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,WELLIDNO,API,PERMITNO,OPERATOR,OPERATORID,PRODTYPE,COORDTYPE,SURF_LAT,SURF_LONG,BOT_LAT,BOT_LONG,POSREL,FIELD,COMPDATE,TOTDEPTH
283685,W510002755,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.139180000000003,-82.017579999999995,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.139180000000003,-82.017579999999995,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2294
283686,W510002756,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.101469999999999,-82.091290000000001,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.101469999999999,-82.091290000000001,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2290
283687,W510002757,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.144150000000003,-82.115309999999994,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.144150000000003,-82.115309999999994,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2405
283688,W510002758,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.240470000000002,-81.985349999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.240470000000002,-81.985349999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2515
283689,W510002759,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.220019999999998,-81.911869999999993,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.220019999999998,-81.911869999999993,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2255
283690,W510002760,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.047350000000002,-82.138319999999993,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.047350000000002,-82.138319999999993,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1922
283691,W510002761,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.234909999999999,-81.981430000000003,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.234909999999999,-81.981430000000003,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2465
283692,W510002762,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.187950000000001,-81.828490000000002,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.187950000000001,-81.828490000000002,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2320
283693,W510002763,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.211610000000000,-82.019549999999995,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.211610000000000,-82.019549999999995,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2090
283694,W510002764,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.122369999999997,-82.021749999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.122369999999997,-82.021749999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2410
283695,W510002765,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.276769999999999,-82.175229999999999,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.276769999999999,-82.175229999999999,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1875
283696,W510002766,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.140509999999999,-82.158500000000004,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.140509999999999,-82.158500000000004,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2424
283697,W510002767,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.237450000000003,-81.984920000000002,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.237450000000003,-81.984920000000002,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2505
283698,W510002768,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.168669999999999,-82.177989999999994,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.168669999999999,-82.177989999999994,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2386
283699,W510002769,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.105100000000000,-82.119439999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.105100000000000,-82.119439999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2127
283700,W510002770,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.216050000000003,-81.783969999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.216050000000003,-81.783969999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2125
283701,W510002771,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.222639999999998,-81.935779999999994,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.222639999999998,-81.935779999999994,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1935
283702,W510002772,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.255560000000003,-81.886449999999996,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,APPALACHIAN ENERGY,-999,UNKNOWN WELL,T,37.255560000000003,-81.886449999999996,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2070
283703,W510002773,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.219940000000001,-81.905550000000005,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.219940000000001,-81.905550000000005,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2265
283704,W510002774,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.213880000000003,-81.950680000000006,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.213880000000003,-81.950680000000006,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1780
283705,W510002775,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.207090000000001,-81.873699999999999,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.207090000000001,-81.873699999999999,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1622
283706,W510002776,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.140250000000002,-82.070329999999998,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.140250000000002,-82.070329999999998,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2250
283707,W510002777,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.224850000000004,-81.934399999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.224850000000004,-81.934399999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1935
283708,W510002778,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.232419999999998,-81.982510000000005,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.232419999999998,-81.982510000000005,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2440
283709,W510002779,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.265479999999997,-81.885390000000001,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,APPALACHIAN ENERGY,-999,UNKNOWN WELL,T,37.265479999999997,-81.885390000000001,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1730
283710,W510002780,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.227690000000003,-81.859520000000003,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.227690000000003,-81.859520000000003,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2284
283711,W510002781,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.250219999999999,-81.882239999999996,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,APPALACHIAN ENERGY,-999,UNKNOWN WELL,T,37.250219999999999,-81.882239999999996,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1449
283712,W510002782,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.281080000000003,-82.010599999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.281080000000003,-82.010599999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2442
283713,W510002783,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.121240000000000,-82.159329999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.121240000000000,-82.159329999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2249
283714,W510002784,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.222160000000002,-81.933610000000002,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.222160000000002,-81.933610000000002,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1840
283715,W510002785,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.120049999999999,-82.004639999999995,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.120049999999999,-82.004639999999995,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2615
283716,W510002786,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.278010000000002,-82.170760000000001,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.278010000000002,-82.170760000000001,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1770
283717,W510002787,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.154280000000000,-82.168750000000003,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.154280000000000,-82.168750000000003,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2317
283718,W510002788,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.216459999999998,-81.881879999999995,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.216459999999998,-81.881879999999995,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2299
283719,W510002789,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.106450000000002,-82.150319999999994,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.106450000000002,-82.150319999999994,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1731
283720,W510002790,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.144060000000003,-82.119519999999994,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.144060000000003,-82.119519999999994,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2350
283721,W510002791,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.249969999999998,-81.961740000000006,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.249969999999998,-81.961740000000006,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1815
283722,W510002792,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.088679999999997,-82.119079999999997,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,EQT PRODUCTION COMPANY,-999,UNKNOWN WELL,T,37.088679999999997,-82.119079999999997,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,1925
283723,W510002793,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.150509999999997,-82.138229999999993,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.150509999999997,-82.138229999999993,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2455
283724,W510002794,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.143200000000000,-82.157979999999995,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.143200000000000,-82.157979999999995,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2315
283725,W510002795,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.042140000000003,-82.083119999999994,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.042140000000003,-82.083119999999994,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,3164
283726,W510002796,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.129620000000003,-82.170050000000003,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.129620000000003,-82.170050000000003,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2129
283727,W510002797,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.152909999999999,-82.066059999999993,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.152909999999999,-82.066059999999993,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2540
283728,W510002798,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.174120000000002,-82.142989999999998,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,CNX GAS COMPANY LLC,-999,UNKNOWN WELL,T,37.174120000000002,-82.142989999999998,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2774
283729,W510002799,NOT AVAILABLE,VA,OIL & NATURAL GAS WELL,NON-ACTIVE WELL,BUCHANAN,51027,USA,37.132359999999998,-82.165279999999996,213111,DRILLING OIL AND GAS WELLS,VIRGINIA DEPARTMENT OF MINES MINERALS AND ENERGY,2014/01/01 00:00:00.000,OTHER,2014/11/12 00:00:00.000,http://www.dmme.virginia.gov,NOT AVAILABLE,NOT AVAILABLE,-999,"EQT PRODUCTION, NORA LLC",-999,UNKNOWN WELL,T,37.132359999999998,-82.165279999999996,-999,-999,THIRD PARTY,NOT AVAILABLE,2014/12/03 00:00:00.000,2304
