OBJECTID,UNITID,UNITID2,COMPKEY,UNITTYPE,MOS_ID,NAME,ADDRESS,COMMENTS,FEATURE_TO,FEATURE_FR,COMPTYPE,MAINCOMP1,MAINCOMP2,DITCH_LENGTH,MAINT_ZONE,MAP_NO,HUC,BASE_WID,CHAN_WID,BANK_HT,REC_WATER,COMMENTS2,CATEGORY
2081,S2241,S2242,774431,ORD,NA,1625 PRINCESS ANNE RD,1625 PRINCESS ANNE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K15,AS14,0,0,0,,,
1077,0553-2455-R,0553-0378-R,766554,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L10,AS18,0,0,0,,,
2082,S2243,S2240,774432,ORD,NA,1625 PRINCESS ANNE RD,1625 PRINCESS ANNE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K15,AS14,0,0,0,,,
1078,0553-5363-L,0553-2240-L,766562,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L10,AS18,0,0,0,,,
2083,S2246,S2247,774433,MOS,NA,Muddy Creek to Indian River, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
1079,0553-5363-R,0553-0039-R,766559,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L10,AS18,0,0,0,,,
2084,S2248,S2249,774434,MOS,NA,Muddy Creek to Indian River, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
1080,0561-0094-L,0561-END-L,764925,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D09,AS13,0,0,0,,,
2085,S2249,S2250,774435,MOS,NA,Muddy Creek to Indian River, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
1081,0561-0094-R,0561-END-R,764928,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D09,AS13,0,0,0,,,
2086,S2250,S2251,774436,MOS,NA,Muddy Creek to Indian River, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
1082,0564-0184-R,0564-0193-R,764759,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D07,JK54,0.6,7,2,,,
2087,S2251,S2252,774437,MOS,NA,Muddy Creek to Indian River, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
1083,0564-0188-R,0564-0184-R,764757,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D07,JK54,1.5,3,2,,,
2088,S2252,S2253,774438,MOS,NA,Muddy Creek to Indian River, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
1084,0564-0193-R,0564-0280-R,764761,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D07,JK54,1,5,3,,,
2089,S2253,S2260,774439,MOS,NA,Muddy Creek to Indian River, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
1085,0564-0280-R,0564-0395-R,764763,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D07,JK54,1,5,3,,,
2090,S2255,S2253,774440,MOS,NA,Muddy Creek to Indian River, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
1086,0564-3952-L,0564-4061-L,764768,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D07,JK54,1,2,1,,,
2091,S2257,S2256,774441,MOS,NA,Muddy Creek to Indian River, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
1087,0564-4061-L,0564-0761-L,764770,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D07,JK54,1,6,3,,,
2092,S2259,S2258,774442,MOS,NA,Muddy Creek to Indian River, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
1088,0564-4061-L,0564-0761-L,764770,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,D07,JK54,1,6,3,,,
2093,S2260,S2261,774443,MOS,NA,Muddy Creek to Indian River, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
1089,0570-0726-L,0570-3002-L,769561,DITCH,NA,PARLIAMENT DR,PARLIAMENT DR, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,C07,JK54,1,6,2,,,
2094,S2262,S2263,774444,ORD,NA,Indian River East, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
1090,0570-2859-L,0570-0726-L,769559,DITCH,NA,PARLIAMENT DR,PARLIAMENT DR, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,C07,JK54,2,2,3,,,
2095,S2263,S2264,774445,ORD,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
1091,0570-5762-R,0570-6199-R,769556,DITCH,NA, ,5460 PARLIAMENT DR, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,C07,JK54,1,2,2,,,
2096,S2264,S2265,774446,ORD,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
1092,0575-0680-R,0575-1573-R,765467,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F05,CB25,2,3,0.8,,,
2097,S2268,S2269,774447,ORD,NA,Indian River to New Bridge, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
1093,0575-0682-R,0575-0680-R,765465,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F05,CB25,2,3,0.8,,,
2098,S2269,S2270,774448,ORD,NA,Indian River to New Bridge, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
1094,0575-END-L,0575-0679-L,765462,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F05,CB25,2,7.5,3,,,
2099,S2270,S2271,774449,ORD,NA,Indian River to New Bridge, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
1095,0599-0038-L,0599-6005-L,766535,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L09,AS18,1,3.3,1.3,,,
2100,S2271,S2273,774450,ORD,NA,Indian River to New Bridge, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
1096,0599-0038-R,0599-0569-R,766530,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L09,AS18,2,7,3,,,
2101,S2273,S2274,774451,ORD,NA,Indian River to New Bridge, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
1097,2110-0583-R,2110-6152-R,771748,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L05,CB25,1,1,1,,,
2102,S2274,S2275,774452,ORD,NA,Indian River to New Bridge, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,0,0,0,,,
1098,2111-0583-R,2111-6152-R,771751,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L05,CB25,1,1,1,,,
2103,S2275,S2276,774453,DITCH,NA,INDIAN RIVER ROAD,1728 INDIAN RIVER RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L14,AS18,3,10,4,,,
1099,2111-0583-R,2111-6152-R,771751,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L05,CB25,1,1,1,,,
2104,S2281,S2282,774455,ORD,NA,Charity Farm, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L17,AS19,0,0,0,,,
1100,4217-3250-L,4217-3250-L,771757,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,3,2.5,,,
2105,S2282,S2283,774456,ORD,NA,Charity Farm, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L17,AS19,0,0,0,,,
1101,4217-3250-R,4217-5205-R,771760,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,2,2,,,
2106,S2284,S2285,774457,ORD,NA,Gum Bridge II, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L17,AS19,0,0,0,,,
1102,0599-0569-R,0599-6005-R,766537,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L09,AS18,2,6,2,,,
2107,S2286,S2287,774458,ORD,NA,Gum Bridge II,1748 GUM BRIDGE ROAD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L17,AS19,0,0,0,,,
1103,0610-0054-R,0610-0093-R,764306,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,B09,JK54,1,5,1,,,
2108,S2287,S2288,774459,ORD,NA,Gum Bridge II,1748 GUM BRIDGE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1104,0610-5305-R,0610-0054-R,769983,DITCH,NA,REON DR,REON DR, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,B09,JK54,1,1,6,,,
2109,S2290,S2291,774460,ORD,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L17,AS19,0,0,0,,,
1105,0618-2577-L,0618-1271-L,765851,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I05,CB25,0.5,3,1,,,
2110,S2292,S2293,774461,MOS,ML17-03, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L17,AS20,0,0,0,,,
1106,0618-6039-L,0618-2577-L,765849,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I05,CB25,1,5,2,,,
2111,S2293,S2294,774462,MOS,ML17-03, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L17,AS20,0,0,0,,,
1107,0618-6039-R,0618-2792-R,765854,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I05,CB25,0.5,3,0.5,,,
2112,S2294,S2295,774463,MOS,ML17-03, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L17,AS20,0,0,0,,,
1108,0622-4183-L,0622-4576-L,775445,DITCH,NA,ROUND HILL DR,ROUND HILL DR, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E10,AS13,0,0,0,,,
2113,S2296,S2297,774464,ORD,NA,Gum Bridge I,1780 GUM BRIDGE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L17,AS19,0,0,0,,,
1109,0624-0304-R,0624-0733-R,766430,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,AO23,0.5,5,3,,,
2114,S2297,S2298,774465,ORD,NA,Gum Bridge I,1780 GUM BRIDGE ROAD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1110,0624-0365-R,0624-0525-R,766434,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,AO23,2,6,3,,,
2115,S2301,S2306,774466,ORD,NA,Muddy Creek Road II,4408 Muddy Creek Rd, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L18,AS20,5,9,4,,,
1111,4217-5205-R,4217-0530-R,771762,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,2,2,,,
2116,S2306,S2308,774471,REG,NA,Muddy Creek Road II,4408 Muddy Creek Rd, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M18,AS20,10,20,4,,,
1112,4217-5205-L,4217-0530-L,771764,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,2,2,,,
2117,S2311,S2312,774472,MOS,MK16-26,Princess Anne to Gum Bridge, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K16,AS19,0,0,0,,,
1113,4217-0530-L,4217-3250-L,771765,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,4,2,,,
2118,S2313,S2314,774473,MOS,MK16-26,Princess Anne to Gum Bridge, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K16,AS19,0,0,0,,,
1114,4217-0530-R,4217-3250-R,771766,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,4,2,,,
2119,S2317,S2318,774474,ORD,ML16-06,Charity Neck to Pleasant Ridge, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1115,0508-0451-R,0508-0583-R,771772,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L05,CB25,1,1,0,,,
2120,S2318,S2321,774475,ORD,NA,Charity Neck to Pleasant Ridge, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1116,0508-0451-L,0508-0583-L,771775,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L05,CB25,1,1,1,,,
2121,S2321,S2322,774476,ORD,NA,Charity Neck to Pleasant Ridge, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1117,0508-0583-R,0508-1104-R,771777,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L05,CB25,2,2,2,,,
2122,S2322,S2323,774477,ORD,NA,Charity Neck to Pleasant Ridge, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1118,0508-0583-L,0508-1104-L,771779,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L05,CB25,1,1,1,,,
2123,S2323,S2324,774478,ORD,NA,Charity Neck to Pleasant Ridge, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1119,0624-0421-R,0624-0427-R,766682,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,4,2,,,
2124,S2324,S2325,774479,ORD,NA,Charity Neck to Pleasant Ridge, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1120,0624-0427-L,0624-0708-L,766673,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,3,1.5,,,
2125,S2325,S2326,774480,ORD,NA,Charity Neck to Pleasant Ridge, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1121,50037,50038,1263005,MOS,ME07-08,Bonney Road at Baxter,4740 BAXTER RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E07,CB25,3,14,7,,,
2126,S2327,S2328,774481,ORD,NA,3756 DAWLEY RD,3756 DAWLEY RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1122,50039,50040,1263008,MOS,MF08-01, ,617 FAWN LAKE CT, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F08,CB25,6,14,4.5,,,
2127,S2328,S2329,774482,ORD,NA,3756 DAWLEY RD,3756 DAWLEY RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1123,0624-0447-R,0624-0304-R,766688,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,5,3,,,
2128,S2332,S2333,774796,ORD,ML16-02,Pleasant Ridge II,1701 PLEASANT RIDGE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1124,0624-0447-L,0624-0304-L,766677,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,4,2,,,
2129,S2333,S2334,774797,ORD,ML16-02,Pleasant Ridge II,1701 PLEASANT RIDGE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1125,0624-0479-R,0624-0421-R,766680,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,4,2,,,
2130,S2334,S2335,774798,ORD,ML16-02,Pleasant Ridge II,1701 PLEASANT RIDGE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1126,0624-0525-R,0624-0767-R,766436,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,AO23,2,6,3,,,
2131,S2338,S2339,774800,ORD,ML16-02,Pleasant Ridge II,1701 PLEASANT RIDGE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1127,0624-0708-L,0624-0447-L,766675,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,2,6,3,,,
2132,S2339,S2341,774801,ORD,ML16-02,Pleasant Ridge II,1701 PLEASANT RIDGE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1128,0624-0708-R,0624-0447-R,766687,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,0.5,4,3,,,
2133,S2342,S2343,774802,ORD,NA,Dawley Road,1701 PLEASANT RIDGE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1129,0624-0733-R,0624-0365-R,766432,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,AO23,1,6,4,,,
2134,S2343,S2344,774806,ORD,NA,Dawley Road,1701 PLEASANT RIDGE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1130,0624-0767-R,0624-4199-R,766438,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,AO23,2,6,3,,,
2135,S2344,S2346,774807,ORD,NA,Dawley Road,1701 PLEASANT RIDGE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1131,0624-1773-L,0624-0427-L,766671,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,6,3,,,
2136,S2346,S2347,774808,ORD,NA,Dawley Road,1701 PLEASANT RIDGE RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1132,0624-4199-R,0624-0544-R,766440,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L07,AO23,2,6,3,,,
2137,S2347,S2348,774809,CANAL,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1133,0624-5663-R,0624-0708-R,766685,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M07,AO23,1,4,3,,,
2138,S2348,S2349,774833,CANAL,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1134,0638-0091-L,0638-6465-L,766073,DITCH,NA,SEABOARD RD,SEABOARD RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J12,AS14,0,0,0,,,
2139,S2349,S2350,774834,CANAL,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1135,0638-0091-R,0638-6465-R,766070,DITCH,NA,SEABOARD RD,SEABOARD RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J12,AS14,0,0,0,,,
2140,S2350,S2351,774810,CANAL,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1136,0638-0092-L,0638-1885-L,766280,DITCH,NA,SEABOARD RD,SEABOARD RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K13,AS14,0,0,0,,,
2141,S2354,S2355,774811,ORD,NA,Williams Ridge Court, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1137,0638-0092-R,J12511-FES1,766278,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J12,AS14,0,0,0,,,
2142,S2356,S2361,774812,ORD,NA,Williams Ridge Court, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1138,0638-0092-R,0638-6449-R,766278,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J12,AS18,0,0,0,,,
2143,S2360,S2361,774814,ORD,NA,Williams Ridge Court, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
2144,S2361,S2359,774813,ORD,NA,Williams Ridge Court, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1139,0638-1885-L,0638-6194-L,766283,DITCH,NA,SEABOARD RD,SEABOARD RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,K13,AS14,0,0,0,,,
2145,S2362,S2363,774815,ORD,NA,Pleasant Ridge III, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1140,0638-3365-L,0638-0092-L,766080,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J12,AS14,0,0,0,,,
2146,S2363,S2364,774816,ORD,NA,Pleasant Ridge III, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1141,J12605-A20,0638-1181-L,1838133,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_INLET,28,29,32,,,J12,AS14,0,0,0,,,
2147,S2364,S2365,774817,ORD,NA,Pleasant Ridge III, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1142,0638-6194-L,0638-1181-L,772029,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J12,AS14,0,0,0,,,
2148,S2365,S2366,774818,ORD,NA,Pleasant Ridge III, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1143,J12511-FES3,0638-0092-R,766090,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J12,AS14,0,0,0,,,
2149,S2366,S2367,774819,CANAL,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1144,0638-6465-L,0638-END-L,772150,DITCH,NA,SEABOARD RD,SEABOARD RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J12,AS14,0,0,0,,,
2150,S2371,S2372,774820,ORD,NA,Dam Neck I, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M10,AS18,0,0,0,,,
1145,0638-6465-R,0638-END-R,772152,DITCH,NA,SEABOARD RD,SEABOARD RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,J12,AS14,0,0,0,,,
2151,S2373,S2374,774821,ORD,NA,Dam Neck II, , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M10,AS18,5,10,2.5,,,
1146,0655-0537-L,0655-END-L,771289,DITCH,NA,SHIPPS CABIN RD,SHIPPS CABIN RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M18,AS20,0,0,0,,,
2152,S2374,S2377,774822,ORD,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M10,AS18,5,10,2,,,
1147,0655-0537-R,0655-END-R,771293,DITCH,NA,SHIPPS CABIN RD,SHIPPS CABIN RD, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M18,AS20,0,0,0,,,
2153,S2377,S2378,774823,ORD,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M10,AS18,6,10,1,,,
1148,0668-0336-L,0668-0029-L,765483,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F07,CB25,5,12.5,5,,,
2154,S2378,S2379,774824,ORD,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M10,AS18,8,10,1,,,
1149,0668-0336-L,0668-0029-L,765483,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F07,CB25,5,12.5,5,,,
1150,0668-0029-L,0668-5789-L,771264,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,F07,CB25,3,10,3,,,
2155,S2379,S2380,774827,ORD,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,M10,AS18,8,10,0.5,,,
1151,0668-5789-L,0668-P797-L,765280,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E07,CB25,3,10,2.5,,,
2156,S2383,S2384,774828,CANAL,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1152,0668-P797-L,0668-0050-L,70909,DITCH,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,E07,CB25,3,10,3,,,
2157,S2384,S2386,774829,CANAL,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1153,0676-1732-L,0676-4934-L,1257582,DITCH,NA,S SPIGEL DR,S SPIGEL DR, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I06,CB25,1,1,1,,,
2158,S2387,S2388,774830,CANAL,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
1154,0676-2595-L,0676-1732-L,1257580,DITCH,NA,S SPIGEL DR,S SPIGEL DR, ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,I06,CB25,1,1,1,,,
2159,S2388,S2389,774831,CANAL,NA, , , ,ASSET_STORM_NODE,ASSET_STORM_NODE,28,32,32,,,L16,AS19,0,0,0,,,
