OBJECTID,FCODE,SOURCE,MODIFIED_DATE,SHAPElen
485,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,40.7804
3452,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,37.216109
486,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,222.983764
1473,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,32.529232
2427,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.786884
3453,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.511788
1474,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.462673
2428,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.484913
487,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,40.762148
1475,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.68258
3454,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.037435
2429,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.129447
488,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,27.970686
1476,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,7.925922
2430,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,6.645747
3455,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,39.501316
489,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,17.266856
1477,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,27.572442
2431,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,8.271501
3456,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,519.089329
490,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.913998
1478,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.605018
2432,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,28.195895
1479,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,79.37298
491,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.927554
2433,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,32.209434
492,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.202817
1480,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,31.628294
3457,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.11284
493,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.784
1481,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,100.431772
3458,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.902105
494,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,48.561267
1482,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,17.427892
2434,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.239405
3459,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.014182
1483,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.824196
495,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,38.317469
3460,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.53651
496,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,6.465225
1484,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.693493
3461,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,28.849928
497,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,111.489707
1485,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,27.644333
2435,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,10.14824
498,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,23.809004
3462,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,38.321586
2436,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,17.417891
499,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.122449
3463,Wall,Permit,2010-08-25T15:07:37.000Z,34.408997
2437,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,76.169252
500,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,43.231612
1486,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,30.395605
3464,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,62.159958
2438,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,77.829665
501,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,59.614619
1487,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,65.474815
3465,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.425262
2439,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.785538
502,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.616503
1488,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,64.807031
3466,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,591.957044
503,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,40.563407
1489,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.918945
2440,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.342313
3467,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.15679
504,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.987982
1490,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,17.863583
2441,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,26.592948
3468,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.92148
505,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,24.132802
1491,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,43.481184
2442,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,30.015444
3469,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,24.818386
506,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.818236
2443,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,35.370489
1492,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,58.501479
3470,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,76.810599
507,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,3.489227
2444,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,21.820712
1493,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,76.274013
508,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,2.653117
3471,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,72.932626
1494,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,32.741615
2445,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,37.27875
509,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,5.832715
3472,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.482582
510,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,62.32569
2446,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,115.891037
3473,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,85.14127
1495,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,4.92143
511,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,44.115336
2447,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,41.804972
3474,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,216.324577
1496,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,23.933987
512,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,88.953717
3475,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,243.686593
2448,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,40.966833
1497,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,74.884123
513,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,29.595273
2449,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,7.685613
514,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,7.166132
3476,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,45.837326
1498,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.898274
2450,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.948438
515,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,7.153852
3477,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,73.113109
2451,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.75771
516,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.744867
3478,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,30.264586
2452,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.653125
517,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,23.136888
3479,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,76.816674
2453,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,39.129954
1499,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.847387
518,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.507962
3480,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,115.022138
1500,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,50.110495
2454,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,39.104478
519,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,21.893532
3481,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,84.276529
1501,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.772737
2455,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,28.373058
520,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,108.018566
3482,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,96.31446
1502,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.637019
2456,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,21.369776
1503,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,32.416328
3483,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,1713.87909
521,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.988825
2457,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,30.854315
1504,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,103.169322
522,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.990738
2458,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,32.193998
2459,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,30.470636
1505,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,36.984135
523,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,70.257147
2460,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,10.859629
524,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,36.883071
3484,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,1087.32366
1506,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,28.623482
2461,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.549368
1507,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,22.952001
2462,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,36.949785
1508,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.019235
2463,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,65.716
1509,Wall,Permit,2010-10-21T12:23:36.000Z,22.703537
3485,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,121.665875
2464,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,38.831672
1510,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,1.569473
1511,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.515083
3486,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,60.836878
2465,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.820097
525,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.397978
1512,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,67.198921
2466,Wall,Aerial 2004,2010-03-08T09:33:25.000Z,8.76477
3487,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,156.878855
1513,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.699723
2467,Wall,Aerial 2004,2010-03-08T09:33:26.000Z,8.493436
526,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.305382
3488,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,71.85069
1514,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,27.263413
527,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.430832
2468,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,50.28184
3489,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,299.082329
1515,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.731438
528,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,24.806273
2469,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,51.399271
529,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,44.980962
1516,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,7.189506
3490,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,156.619159
2470,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,33.677923
1517,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.789338
3491,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,75.574657
2471,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,45.68728
530,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.71435
3492,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,42.679683
1518,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.526836
2472,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.004878
531,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,47.031428
2473,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,6.880496
3493,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,103.228521
1519,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,52.602657
532,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,31.584027
2474,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.746917
1520,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.10765
533,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,31.898243
3494,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,27.546688
2475,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,10.730885
1521,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,57.687252
534,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.957964
3495,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,38.629186
2476,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,6.735284
1522,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,52.851436
535,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,10.021575
3496,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,27.206141
2477,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,4.864281
536,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,39.112176
1523,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,64.858381
3497,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,85.229626
2478,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,5.55026
537,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,63.545389
1524,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,141.14187
3498,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,38.432237
538,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.665958
2479,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,22.196167
1525,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,66.196835
3499,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,70.634346
539,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,23.924003
2480,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.829011
3500,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,153.135273
1526,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,69.763664
540,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,94.592288
2481,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.378158
1527,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,28.001025
3501,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,11.308084
541,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,43.197917
3502,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,48.172105
2482,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.531688
542,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,41.994225
3503,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,19.644064
2483,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,8.732254
1528,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,123.807355
543,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,22.311685
3504,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,115.33379
2484,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,30.006525
1529,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,22.326727
544,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,48.373381
3505,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,129.179533
2485,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,24.90743
1530,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,210.720288
545,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,54.37097
2486,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,26.96395
3506,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,32.417883
1531,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.555676
546,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,50.82641
2487,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,7.010467
3507,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,115.358053
1532,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.379353
547,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,39.038998
2488,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.729912
3508,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,3.349499
1533,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,53.79466
548,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,96.530698
2489,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,6.747281
3509,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,42.931737
1534,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.870597
2490,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,7.547935
3510,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,112.015065
549,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,7.039151
1535,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.801669
2491,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,8.477558
550,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.047248
3511,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,223.826312
2492,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,42.093179
551,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.471082
3512,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,221.249449
1536,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.850866
2493,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,31.109135
1537,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,4.8442
552,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,26.353529
3513,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,390.581582
2494,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,98.452722
553,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,5.977343
1538,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.201686
2495,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,58.030234
554,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,10.242238
3514,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,50.977369
1539,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,50.360717
2496,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.449386
555,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,91.773948
3515,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,125.123049
1540,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,6.814028
2497,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.996832
3516,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,96.8915
556,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,8.832736
1541,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,34.330176
2498,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.887706
557,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.822627
3517,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,187.581502
2499,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.444697
1542,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.336082
558,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.758558
3518,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,38.727172
2500,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,129.510927
1543,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,16.362434
559,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,14.458787
1544,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.060216
3519,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,22.483131
2501,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,111.468407
560,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.475801
1545,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,45.501823
3520,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,60.028856
2502,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,17.23123
561,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,31.40605
3521,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,163.044244
2503,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,110.411397
562,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,35.801559
3522,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,197.268829
1546,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,21.250415
2504,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,58.212484
563,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,108.745092
1547,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,46.601377
3523,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,56.958898
2505,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.045678
564,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.127882
1548,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,24.597154
3524,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,18.139551
2506,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,50.422992
565,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,5.223472
1549,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,30.789668
3525,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,26.54172
2507,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,40.846425
566,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,13.030572
1550,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.410534
3526,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,91.220919
2508,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,50.980145
567,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,30.52231
1551,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,6.407309
3527,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,19.296888
2509,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.360729
568,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.50694
1552,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.063923
3528,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,67.789212
2510,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,6.302447
3529,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,140.218817
569,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.072797
1553,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,7.581982
2511,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,43.650385
3530,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,394.338046
1554,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,62.909906
570,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,25.985882
2512,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,60.420693
3531,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,170.693812
1555,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.384113
571,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,7.100662
3532,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,167.886269
2513,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,203.603323
572,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,26.776974
1556,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.467384
3533,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,47.94915
573,Wall,Aerial 2004,2010-11-22T13:29:39.000Z,10.122867
2514,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,149.252438
1557,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,11.497292
3534,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,10.59111
574,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.001004
2515,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,68.550424
1558,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,10.277445
575,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,15.261965
2516,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,8.359646
3535,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,83.309836
1559,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.926725
576,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,12.432756
3536,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,23.120885
2517,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,18.430904
1560,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,9.345874
1561,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,67.712287
3537,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,264.896597
577,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,10.492692
2518,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,46.368866
1562,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,34.011985
2519,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,29.588455
578,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.783127
3538,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,14.584167
1563,Wall,Aerial 2004,2009-02-26T10:02:53.000Z,42.223038
2520,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,20.43716
579,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,31.484774
3539,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,40.450012
1564,Wall,Aerial 2004,2009-02-26T10:02:53.000Z,55.631599
2521,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.839569
580,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,26.983811
3540,Bulkhead,Aerial 2004,2009-02-26T10:02:53.000Z,22.255621
1565,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,211.682788
2522,Wall,Aerial 2004,2004-03-12T12:00:00.000Z,19.255566
