OBJECTID,CE_PLAT_NUM,CE_CHAIN_ID,CE_RIGHT_FROM,CE_LEFT_FROM,CE_RIGHT_TO,CE_LEFT_TO,CE_RF_SUB,CE_LF_SUB,CE_RT_SUB,CE_LT_SUB,CE_C_STAT,CE_LOUD_ID,CE_UPD_DATE,ST_CHAIN_ID,ST_FROM,ST_TO,ST_STR_NAME,ST_DIR_SUF,ST_STR_TYPE,ST_DIR_PREF,ST_PO,ST_SUBDV,ST_CDATE,ST_SUBDV_SEC,ST_JURIS,ST_STR_DIR,ST_RTNO
188681,2005-0225,5217,0,0,0,0,0,0,0,0, ,16471,2007-10-30T00:00:00.000Z,5217,EAST BROAD WY,S LOUDOUN ST,BERLIN, ,PKE,S,LOVETTSVILLE, ,2002-01-29T00:00:00.000Z, ,LOVETTSVILLE,NS,287
187674, ,1781,0,0,0,0,0,0,0,0,1,17684,2007-11-09T00:00:00.000Z,1781,LAWSON RD SE,SYCOLIN RD SE,TAVISTOCK,SE,DR, ,LEESBURG,TAVISTOCK FARMS,1992-04-14T00:00:00.000Z, ,LEESBURG,NS,PAE-U
188682,1999-0308,67,0,0,0,0,0,0,0,0, ,11740,,67,HARRY BYRD HWY,INNOVATION AV,ATLANTIC, ,BLVD, ,STERLING, ,2004-06-18T00:00:00.000Z, ,COUNTY,NS,1902
187675, ,3215,21105,21104,21119,21118,0,0,0,0, ,6806,,3215,SAWGRASS PL,END,FOOTSTEP, ,TE, ,ASHBURN,ASHBURN VILLAGE,2001-05-03T00:00:00.000Z,51C,COUNTY,NS,PAE-U
188683, ,4778,0,0,0,0,0,0,0,0, ,11741,,4778,ATLANTIC BLVD,END,DULLES CROSSING, ,PLAZA, ,STERLING,DULLES TOWN CROSSING,2000-06-06T00:00:00.000Z, ,COUNTY,WE, 
187676, ,396,21609,21608,21883,21882,0,0,0,0,1,14833,,396,MASONS LA SE,OLD OX RD,EVERGREEN MILLS, ,RD, ,COUNTY, ,2001-09-20T00:00:00.000Z, ,COUNTY,NS,621
188684, ,1219,22387,0,22419,0,0,0,0,0,1,5077,2007-03-20T00:00:00.000Z,1219,E HOLLY AV,PACIFIC BLVD,STERLING, ,BLVD,S,STERLING,STERLING PARK,2013-12-10T00:00:00.000Z, ,COUNTY,NS,846
187677, ,3625,32575,32574,32715,32714,0,0,0,0, ,18207,2007-02-06T00:00:00.000Z,3625,BLUERIDGE MOUNTAIN RD,BLUERIDGE MOUNTAIN RD,MOUNT WEATHER, ,RD, ,BLUEMONT, ,1995-03-30T00:00:00.000Z, ,COUNTY,WE,650
188685,1999-0308,67,21255,0,21379,0,0,0,0,0,1,11743,2013-07-15T00:00:00.000Z,67,HARRY BYRD HWY,INNOVATION AV,ATLANTIC, ,BLVD, ,STERLING, ,2004-06-18T00:00:00.000Z, ,COUNTY,NS,1902
187678, ,3737,0,0,0,0,0,0,0,0,2,10577,,3737,FLEET TE,WHITEHALL TE,SLOANE, ,TE, ,STERLING,GROVEWOOD,1996-01-23T00:00:00.000Z,1,COUNTY,WE,PAE-U
187679, ,3731,22943,22942,22959,22958,0,0,0,0,1,10578,,3731,BAYSWATER TE,SPRIGGS AL,FLEET, ,TE, ,STERLING,GROVEWOOD,2001-05-04T00:00:00.000Z,1/2,COUNTY,NS,PAE-U
188686,2001-0195,4993,20377,20376,20409,20408,0,0,0,0, ,11172,2006-11-17T00:00:00.000Z,4993,CHESTERTON ST,MIDDLEBURY ST,THOLEN, ,ST, ,ASHBURN,BELMONT GREENE,2004-03-23T00:00:00.000Z,3/4,COUNTY,NS,PAE-U
187680,1998-0151,4389,37901,37900,37913,37912,0,0,0,0, ,6887,2007-02-08T00:00:00.000Z,4389,PICKWICK DR,END,ARMOR, ,CT, ,PURCELLVILLE,VILLAGES AT PURCELLVILLE,1999-05-18T00:00:00.000Z, ,PURCELLVILLE,WE,PAE-U
187681, ,1996,20835,0,20859,0,0,0,0,0,1,14875,2010-10-18T00:00:00.000Z,1996,ALGONKIAN PKWY,END,LOWES ISLAND, ,BLVD, ,STERLING,CASCADES,1997-02-12T00:00:00.000Z, ,COUNTY,NS,1652
187682, ,3730,46047,0,46049,0,0,0,0,0, ,10581,,3730,REGENT TE,SPRIGGS AL,BAYSWATER, ,TE, ,STERLING,GROVEWOOD,1999-09-13T00:00:00.000Z,2,COUNTY,WE,PAE-U
187683, ,1996,0,20750,0,20858,0,0,0,0,1,14876,2010-10-18T00:00:00.000Z,1996,ALGONKIAN PKWY,END,LOWES ISLAND, ,BLVD, ,STERLING,CASCADES,1997-02-12T00:00:00.000Z, ,COUNTY,NS,1652
188687,2006-0572,7061,43701,43700,43709,43708,0,0,0,0,2,18335,,7061,FRONT ST,FRONT ST,CHICACOAN CREEK, ,SQ, ,LEESBURG,LANSDOWNE TOWN CENTER,2005-10-31T00:00:00.000Z,E5,COUNTY,WE,PAE-U
187684, ,1101,40299,40298,40415,40414,0,0,0,0,1,7966,2007-02-05T00:00:00.000Z,1101,CANBY RD,DRY MILL RD,THOMAS MILL, ,RD, ,LEESBURG, ,1996-01-19T00:00:00.000Z, ,COUNTY,WE,820
188688,1999-0308,67,0,21254,0,21378,0,0,0,0,1,11745,2013-07-15T00:00:00.000Z,67,HARRY BYRD HWY,INNOVATION AV,ATLANTIC, ,BLVD, ,STERLING, ,2004-06-18T00:00:00.000Z, ,COUNTY,NS,1902
187685, ,3240,0,0,0,0,0,0,0,0,1,6807,,3240,ASHBURN VILLAGE BLVD,TIPPECANOE TE,SAWGRASS, ,PL, ,ASHBURN,ASHBURN VILLAGE,2008-12-15T00:00:00.000Z,51,COUNTY,WE,2125
188689, ,852,0,0,0,0,0,0,0,0, ,11746,,852,SULLY RD,CASCADES PKWY,NOKES, ,BLVD, ,STERLING,LOUDOUN TECH CENTER,1998-08-03T00:00:00.000Z, ,COUNTY,WE,1793
188690,2002-0658,7006,18375,18374,18397,18396,0,0,0,0, ,18137,2008-02-07T00:00:00.000Z,7006,BURNING TREE PL,END,RENEE, ,CT, ,LEESBURG,RIVER CREEK,2006-12-13T00:00:00.000Z,1-1B,COUNTY,NS,PAE-U
187686, ,3215,21101,21100,21103,21102,0,0,0,0, ,6808,,3215,SAWGRASS PL,END,FOOTSTEP, ,TE, ,ASHBURN,ASHBURN VILLAGE,2001-05-03T00:00:00.000Z,51C,COUNTY,NS,PAE-U
188691, ,67,0,0,0,0,0,0,0,0,1,19778,2009-04-30T00:00:00.000Z,67,HARRY BYRD HWY,INNOVATION AV,ATLANTIC, ,BLVD, ,STERLING, ,2004-06-18T00:00:00.000Z, ,COUNTY,NS,1902
188692, ,852,0,0,0,0,0,0,0,0, ,11749,,852,SULLY RD,CASCADES PKWY,NOKES, ,BLVD, ,STERLING,LOUDOUN TECH CENTER,1998-08-03T00:00:00.000Z, ,COUNTY,WE,1793
187687,1999-0305,4514,43595,43594,43631,43630,0,0,0,0, ,7511,,4514,PRESIDENTS CUP TE,END,SOLHEIM CUP, ,TE, ,ASHBURN,BELMONT,2001-04-02T00:00:00.000Z,B,COUNTY,WE,PAE-U
188693,2002-0658,7005,43195,43194,43199,43198,0,0,0,0, ,18138,,7005,MID OCEAN PL,END,BURNING TREE, ,PL, ,LEESBURG,RIVER CREEK,2006-12-13T00:00:00.000Z,1-1B,COUNTY,WE,PAE-U
188694,2006-0572,7061,43711,43710,43715,43714,0,0,0,0,2,18334,,7061,FRONT ST,FRONT ST,CHICACOAN CREEK, ,SQ, ,LEESBURG,LANSDOWNE TOWN CENTER,2005-10-31T00:00:00.000Z,E5,COUNTY,WE,PAE-U
187688, ,1381,0,0,0,0,401,400,521,522,1,760,2007-02-08T00:00:00.000Z,1381,EAST MAIN ST,SOUTH MAPLE AV,9TH, ,ST,S,PURCELLVILLE, ,1999-10-26T00:00:00.000Z, ,PURCELLVILLE,NS,T1609
188695,2004-0229,6290,0,0,0,0,0,0,0,0, ,14983,,6290,MINERVA DR,TEMP END,GARDENWALK, ,DR, ,ASHBURN,BRAMBLETON,2004-10-12T00:00:00.000Z,15,COUNTY,NS,PAE-U
187689, ,4284,21021,21020,21055,21056,0,0,0,0, ,6809,,4284,GLOUCESTER PKWY,TILLMAN TE,LOWRY PARK, ,TE, ,ASHBURN,ASHBURN VILLAGE,1999-07-07T00:00:00.000Z,50A,COUNTY,NS,PAE-U
188696,1964-0003,2652,0,0,0,0,0,1000,0,1110,1,5126,2007-03-20T00:00:00.000Z,2652,E STAUNTON AV,WILLIAMSBURG RD,STERLING, ,BLVD,S,STERLING,STERLING PARK,2013-12-10T00:00:00.000Z, ,COUNTY,NS,1456
188697, ,1219,0,22420,0,22474,0,0,0,0,1,5119,2007-03-20T00:00:00.000Z,1219,E HOLLY AV,PACIFIC BLVD,STERLING, ,BLVD,S,STERLING,STERLING PARK,2013-12-10T00:00:00.000Z, ,COUNTY,NS,846
187690, ,4445,21015,21014,21035,21034,0,0,0,0, ,6860,,4445,TIMBERBROOKE PL,END,FOREST HIGHLANDS, ,CT, ,ASHBURN,ASHBURN RIDGE,2009-05-19T00:00:00.000Z,2,COUNTY,NS,2547
188698, ,1219,22587,0,22629,0,1500,0,1600,0,1,5253,2007-03-20T00:00:00.000Z,1219,E HOLLY AV,PACIFIC BLVD,STERLING, ,BLVD,S,STERLING,STERLING PARK,2013-12-10T00:00:00.000Z, ,COUNTY,NS,846
188699,2003-9999,513,0,0,0,0,0,0,0,0, ,11757,,513,CLARK COUNTY,FAIRFAX COUNTY,HARRY BYRD, ,HWY, ,COUNTY, ,1994-11-04T00:00:00.000Z, ,COUNTY,WE,7
187691,2000-0057,4676,44291,44290,44315,44314,0,0,0,0, ,7827,,4676,ALBION LA,CORNISH LA,SUSCON, ,SQ, ,ASHBURN,ASHBURN VILLAGE,2001-03-29T00:00:00.000Z,39,COUNTY,WE,PAE-U
188700, ,1219,0,22586,0,22628,0,1700,0,1798,1,5256,2007-03-20T00:00:00.000Z,1219,E HOLLY AV,PACIFIC BLVD,STERLING, ,BLVD,S,STERLING,STERLING PARK,2013-12-10T00:00:00.000Z, ,COUNTY,NS,846
187692, ,1996,20751,0,20833,0,0,0,0,0,1,14877,2010-10-18T00:00:00.000Z,1996,ALGONKIAN PKWY,END,LOWES ISLAND, ,BLVD, ,STERLING,CASCADES,1997-02-12T00:00:00.000Z, ,COUNTY,NS,1652
188701,2006-0572,7062,43691,43690,43699,43698,0,0,0,0,2,18336,,7062,XEROX DR,GOLD HILL SQ,GOLD HILL, ,SQ, ,LEESBURG,LANSDOWNE TOWN CENTER,2007-04-26T00:00:00.000Z,E5,COUNTY,WE,PAE-U
188702, ,1219,22201,0,22359,0,101,0,525,0,1,7349,2007-03-20T00:00:00.000Z,1219,E HOLLY AV,PACIFIC BLVD,STERLING, ,BLVD,S,STERLING,STERLING PARK,2013-12-10T00:00:00.000Z, ,COUNTY,NS,846
187693,1999-0415,4787,20023,20022,20135,20134,0,0,0,0, ,7742,,4787,MEDALIST DR,END,MUIRFIELD VILLAGE, ,CT, ,ASHBURN,BELMONT,2001-03-29T00:00:00.000Z,H-1,COUNTY,NS,PAE-U
188703,2005-0225,5217,0,0,0,0,0,0,0,0, ,16465,2007-10-30T00:00:00.000Z,5217,EAST BROAD WY,S LOUDOUN ST,BERLIN, ,PKE,S,LOVETTSVILLE, ,2002-01-29T00:00:00.000Z, ,LOVETTSVILLE,NS,287
188704,2007-0093,7053,25041,25040,25057,25056,0,0,0,0,3,18387,2008-12-23T00:00:00.000Z,7053,SAND PINE PL,PARADISE PL,WHITE SANDS, ,DR, ,CHANTILLY,LITTLE RIVER COMMONS,2013-04-08T00:00:00.000Z,1/2,COUNTY,NS,2591
187694,2000-0299,4806,43461,43460,43489,43488,0,0,0,0, ,8258,,4806,PALMER CLASSIC PKWY,END,FOXGROVE, ,CT, ,ASHBURN,BELMONT,2001-03-23T00:00:00.000Z,Y,COUNTY,WE,PAE-U
188705, ,3233,0,0,0,0,0,0,0,0,1,2615,2007-12-06T00:00:00.000Z,3233,ASHBURN VILLAGE BLVD,SMITH SWITCH RD,PAVILION, ,PKWY, ,ASHBURN,ASHBURN VILLAGE,2006-12-15T00:00:00.000Z,43,COUNTY,WE,2266
188706,2003-9999,67,0,0,0,0,0,0,0,0, ,11766,,67,HARRY BYRD HWY,INNOVATION AV,ATLANTIC, ,BLVD, ,STERLING, ,2004-06-18T00:00:00.000Z, ,COUNTY,NS,1902
187695,2003-0510,6268,25183,25182,25231,25230,0,0,0,0, ,14931,,6268,NATIONS ST,BALD EAGLE TE,LARKS, ,TE, ,CHANTILLY,SOUTH RIDING,2004-09-24T00:00:00.000Z,80,COUNTY,NS,PAE-U
188707,2003-9999,513,0,0,0,0,0,0,0,0, ,11767,,513,CLARK COUNTY,FAIRFAX COUNTY,HARRY BYRD, ,HWY, ,COUNTY, ,1994-11-04T00:00:00.000Z, ,COUNTY,WE,7
188708,2003-9999,513,0,0,0,0,0,0,0,0, ,11768,,513,CLARK COUNTY,FAIRFAX COUNTY,HARRY BYRD, ,HWY, ,COUNTY, ,1994-11-04T00:00:00.000Z, ,COUNTY,WE,7
187696, ,3024,43127,43126,43137,43136,0,0,0,0,1,10597,,3024,HAY RD,CLAIBORNE PKWY,WINTERGROVE, ,DR, ,ASHBURN,ASHBURN FARM,1998-06-17T00:00:00.000Z,8,COUNTY,WE,1874
188709,2003-9999,513,0,0,0,0,0,0,0,0, ,11769,,513,CLARK COUNTY,FAIRFAX COUNTY,HARRY BYRD, ,HWY, ,COUNTY, ,1994-11-04T00:00:00.000Z, ,COUNTY,WE,7
187697, ,2099,0,0,0,0,0,0,0,0, ,17265,2006-03-09T00:00:00.000Z,2099,BATTLEFIELD PKWY SE,LAWSON RD SE,BEAUREGARD,SE,DR, ,LEESBURG,BEAUREGARD ESTATES,1992-04-14T00:00:00.000Z,1,LEESBURG,NS,PAE-U
188710, ,513,0,0,0,0,0,0,0,0,1,11771,,513,CLARK COUNTY,FAIRFAX COUNTY,HARRY BYRD, ,HWY, ,COUNTY, ,1994-11-04T00:00:00.000Z, ,COUNTY,WE,7
188711, ,513,0,0,0,0,0,0,0,0,1,11772,,513,CLARK COUNTY,FAIRFAX COUNTY,HARRY BYRD, ,HWY, ,COUNTY, ,1994-11-04T00:00:00.000Z, ,COUNTY,WE,7
187698,2000-0117,4711,20001,20000,20011,20010,0,0,0,0, ,8260,,4711,TOURNAMENT PKWY,GLOUCESTER PKWY,PALMER CLASSIC, ,PKWY, ,ASHBURN,BELMONT,2000-03-20T00:00:00.000Z,Y,COUNTY,NS,PAE-U
188712,2004-0206,7038,15635,15634,15653,15652,0,0,0,0,1,18299,,7038,MONTRESOR RD,END,LIMESTONE BRANCH, ,PL, ,LEESBURG,HISTORIC SELMA ESTATES,2007-03-19T00:00:00.000Z,1-3,COUNTY,NS,PAE-R
188713, ,1219,0,22200,0,22358,0,100,0,524,1,7350,2007-03-20T00:00:00.000Z,1219,E HOLLY AV,PACIFIC BLVD,STERLING, ,BLVD,S,STERLING,STERLING PARK,2013-12-10T00:00:00.000Z, ,COUNTY,NS,846
188714,1963-0007,2650,0,0,0,0,901,0,905,0,1,5049,2007-03-20T00:00:00.000Z,2650,W MAPLE AV,END,STERLING, ,BLVD,S,STERLING,STERLING PARK,2013-12-10T00:00:00.000Z, ,COUNTY,NS,1421
187699,2003-0097,6063,20219,20218,20259,20258,0,0,0,0, ,13457,,6063,KIAWAH ISLAND DR,END,KENTUCKY OAKS, ,CT, ,ASHBURN,BELMONT,2004-02-19T00:00:00.000Z,V-T,COUNTY,NS,PAE-U
188715,1964-0003,2651,0,0,0,0,0,900,0,904,1,5073,2007-03-20T00:00:00.000Z,2651,E POPLAR RD,END,STERLING, ,BLVD,S,STERLING,STERLING PARK,2013-12-10T00:00:00.000Z, ,COUNTY,NS,1456
188716, ,3312,0,0,0,0,0,0,0,0,4,11777,,3312,BROAD RUN DR,ALGONGIAN PKWY,WINDING, ,RD, ,STERLING, ,2002-01-17T00:00:00.000Z, ,COUNTY,WE,1948
187700,2003-0097,6062,20313,20312,20337,20336,0,0,0,0, ,13458,,6062,KIAWAH ISLAND DR,END,OCEAN FOREST, ,CT, ,ASHBURN,BELMONT,2004-02-19T00:00:00.000Z,V-T,COUNTY,NS,PAE-U
188717,2004-0206,7038,15655,15654,15673,15672,0,0,0,0,1,18300,,7038,MONTRESOR RD,END,LIMESTONE BRANCH, ,PL, ,LEESBURG,HISTORIC SELMA ESTATES,2007-03-19T00:00:00.000Z,1-3,COUNTY,NS,PAE-R
188718,2004-0206,7038,15675,15674,15689,15688,0,0,0,0,1,18301,,7038,MONTRESOR RD,END,LIMESTONE BRANCH, ,PL, ,LEESBURG,HISTORIC SELMA ESTATES,2007-03-19T00:00:00.000Z,1-3,COUNTY,NS,PAE-R
187701, ,2099,0,0,0,0,510,0,510,0,1,17244,2006-03-09T00:00:00.000Z,2099,BATTLEFIELD PKWY SE,LAWSON RD SE,BEAUREGARD,SE,DR, ,LEESBURG,BEAUREGARD ESTATES,1992-04-14T00:00:00.000Z,1,LEESBURG,NS,PAE-U
188719, ,1219,0,22630,0,22654,0,1800,0,1898, ,18096,2007-03-20T00:00:00.000Z,1219,E HOLLY AV,PACIFIC BLVD,STERLING, ,BLVD,S,STERLING,STERLING PARK,2013-12-10T00:00:00.000Z, ,COUNTY,NS,846
187702,2003-0097,6060,20329,20328,20347,20346,0,0,0,0, ,13460,,6060,PALMER CLASSIC PKWY,PALMER CLASSIC PKWY,KIAWAH ISLAND, ,DR, ,ASHBURN,BELMONT,2004-02-19T00:00:00.000Z,V-T,COUNTY,NS,PAE-U
188720, ,1219,22631,0,22655,0,0,0,0,0, ,18091,2007-03-20T00:00:00.000Z,1219,E HOLLY AV,PACIFIC BLVD,STERLING, ,BLVD,S,STERLING,STERLING PARK,2013-12-10T00:00:00.000Z, ,COUNTY,NS,846
187703,2000-0262,2795,0,0,0,0,308,309,316,315, ,7747,2006-03-09T00:00:00.000Z,2795,BATTLEFIELD PKWY SE,END,SHILOH,SE,PL, ,LEESBURG,BEAUREGARD ESTATES,1911-01-01T00:00:00.000Z, ,LEESBURG,NS,PAE-U
188721, ,162,0,0,0,0,2,1,4,3,1,16481,2005-10-12T00:00:00.000Z,162,BERLIN TPKE,LOVETTSVILLE RD,BROAD, ,WY,E,LOVETTSVILLE, ,1999-10-26T00:00:00.000Z, ,LOVETTSVILLE,NS,T673
187704, ,2099,0,0,0,0,0,0,0,0, ,17246,2006-03-09T00:00:00.000Z,2099,BATTLEFIELD PKWY SE,LAWSON RD SE,BEAUREGARD,SE,DR, ,LEESBURG,BEAUREGARD ESTATES,1992-04-14T00:00:00.000Z,1,LEESBURG,NS,PAE-U
188722,2005-0401,6657,0,0,0,0,34,35,44,43,1,20608,2010-09-09T00:00:00.000Z,6657,EISENTOWN DR,S BERLING PIKE,TOWN CENTER, ,DR, ,LOVETTSVILLE,LOVETTSVILLE TOWN CENTER,2013-06-13T00:00:00.000Z,1,LOVETTSVILLE,NS,T1388
187705, ,2584,0,0,0,0,0,0,0,0,1,10606,,2584,ASHBURN FARM PKWY,CLAIBORNE PKWY,MARSHFIELD, ,DR, ,ASHBURN,ASHBURN FARM,1999-03-24T00:00:00.000Z,6,COUNTY,WE,1872
188723,2005-0401,6653,0,0,0,0,4,5,10,11,1,16487,2010-11-18T00:00:00.000Z,6653, ,W BROAD WAY,EISENTOWN, ,DR, ,LOVETTSVILLE,LOVETTSVILLE TOWN CENTER,2013-06-13T00:00:00.000Z,1,LOVETTSVILLE, ,T3200
187706, ,2099,0,0,0,0,0,0,0,0,1,1622,2007-11-09T00:00:00.000Z,2099,BATTLEFIELD PKWY SE,LAWSON RD SE,BEAUREGARD,SE,DR, ,LEESBURG,BEAUREGARD ESTATES,1992-04-14T00:00:00.000Z,1,LEESBURG,NS,PAE-U
188724,2004-0330,7220,0,0,0,0,0,0,0,0,1,17675,2008-03-28T00:00:00.000Z,7220,LOUDOUN COUNTY PKWY,LOUDOUN WATER WY,AQUIARY, ,WY, ,ASHBURN,LCSA,2008-03-31T00:00:00.000Z, ,COUNTY,WE,PAE-U
187707,2003-0097,6060,20191,20190,20199,20198,0,0,0,0, ,13463,,6060,PALMER CLASSIC PKWY,PALMER CLASSIC PKWY,KIAWAH ISLAND, ,DR, ,ASHBURN,BELMONT,2004-02-19T00:00:00.000Z,V-T,COUNTY,NS,PAE-U
188725,2005-0401,6656,0,0,0,0,10,11,16,17,1,16494,2009-04-15T00:00:00.000Z,6656, ,W BROAD WAY,SPRING FARM, ,DR, ,LOVETTSVILLE,LOVETTSVILLE TOWN CENTER,2013-06-13T00:00:00.000Z,1,LOVETTSVILLE,WE,T3201
188726,2006-0572,7062,43701,0,43719,0,0,0,0,0,2,18337,,7062,XEROX DR,GOLD HILL SQ,GOLD HILL, ,SQ, ,LEESBURG,LANSDOWNE TOWN CENTER,2007-04-26T00:00:00.000Z,E5,COUNTY,WE,PAE-U
187708,2003-0097,6060,20201,20200,20259,20258,0,0,0,0, ,13464,,6060,PALMER CLASSIC PKWY,PALMER CLASSIC PKWY,KIAWAH ISLAND, ,DR, ,ASHBURN,BELMONT,2004-02-19T00:00:00.000Z,V-T,COUNTY,NS,PAE-U
188727, ,2031,18011,18010,18171,18170,0,0,0,0,1,1260,2006-04-28T00:00:00.000Z,2031,STONELEIGH DR,HARRY BYRD HWY,TURNBERRY, ,DR, ,ROUND HILL,STONELEIGH,2002-02-14T00:00:00.000Z,1,COUNTY,NS,1333
187709,2003-0097,6060,20261,20260,20327,20326,0,0,0,0, ,13465,,6060,PALMER CLASSIC PKWY,PALMER CLASSIC PKWY,KIAWAH ISLAND, ,DR, ,ASHBURN,BELMONT,2004-02-19T00:00:00.000Z,V-T,COUNTY,NS,PAE-U
188728,2005-0401,6654,0,0,0,0,26,27,28,29,1,16497,2010-11-18T00:00:00.000Z,6654, ,S BERLIN PIKE,HAMMOND, ,DR, ,LOVETTSVILLE,LOVETTSVILLE TOWN CENTER,2013-06-13T00:00:00.000Z,1,LOVETTSVILLE,NS,T3202
187710,2003-0194,6079,20067,20066,20145,20144,0,0,0,0, ,13910,,6079,DESERT FOREST DR,END,BLACKWOLF RUN, ,PL, ,ASHBURN,BELMONT,2004-03-26T00:00:00.000Z,V-V,COUNTY,NS,PAE-U
188729,2000-0113,5026,0,0,0,0,0,0,0,0, ,9057,,5026,ZANDER TE,MACGLASHAN TE,OLD ANNESS, ,AL, ,ASHBURN,BELMONT GREENE CONDOMINIUMS,2001-06-11T00:00:00.000Z, ,COUNTY,WE,PAE-U
188730,2010-0273,6654,0,0,0,0,30,31,40,39,2,16496,2010-12-13T00:00:00.000Z,6654, ,S BERLIN PIKE,HAMMOND, ,DR, ,LOVETTSVILLE,LOVETTSVILLE TOWN CENTER,2013-06-13T00:00:00.000Z,1,LOVETTSVILLE,NS,T3202
188731,2005-0401,6657,0,0,0,0,16,15,28,27,1,20607,2010-09-09T00:00:00.000Z,6657,EISENTOWN DR,S BERLING PIKE,TOWN CENTER, ,DR, ,LOVETTSVILLE,LOVETTSVILLE TOWN CENTER,2013-06-13T00:00:00.000Z,1,LOVETTSVILLE,NS,T1388
187711,2003-0194,6079,20015,20014,20065,20064,0,0,0,0, ,13912,,6079,DESERT FOREST DR,END,BLACKWOLF RUN, ,PL, ,ASHBURN,BELMONT,2004-03-26T00:00:00.000Z,V-V,COUNTY,NS,PAE-U
188732,2005-0401,6654,0,0,0,0,2,3,24,25, ,16498,,6654, ,S BERLIN PIKE,HAMMOND, ,DR, ,LOVETTSVILLE,LOVETTSVILLE TOWN CENTER,2013-06-13T00:00:00.000Z,1,LOVETTSVILLE,NS,T3202
187712,2003-0194,6080,20087,20086,20131,20130,0,0,0,0, ,13913,,6080,BLACKWOLF RUN PL,PALMER CLASSIC PKWY,DESERT FOREST, ,DR, ,ASHBURN,BELMONT,2004-03-26T00:00:00.000Z,V-V,COUNTY,NS,PAE-U
188733,2010-0273,6655,0,0,0,0,2,1,4,5,2,16499,,6655, , ,KIMBERLY KRISTIN, ,WY, ,LOVETTSVILLE,LOVETTSVILLE TOWN CENTER,2013-10-08T00:00:00.000Z,1,LOVETTSVILLE,WE,T3204
188734,2005-0401,6656,0,0,0,0,2,1,6,7,1,16492,2010-09-09T00:00:00.000Z,6656, ,W BROAD WAY,SPRING FARM, ,DR, ,LOVETTSVILLE,LOVETTSVILLE TOWN CENTER,2013-06-13T00:00:00.000Z,1,LOVETTSVILLE,WE,T3201
188735,2006-0590,6990,18465,18464,18481,18480,0,0,0,0, ,18070,,6990,ROSEHAVEN PL,END,SWEETBERRY, ,CT, ,LEESBURG,COOKES CROSSING,2012-10-24T00:00:00.000Z, ,COUNTY,NS,2941
187713,2003-0194,6080,20133,20132,20147,20146,0,0,0,0, ,13914,,6080,BLACKWOLF RUN PL,PALMER CLASSIC PKWY,DESERT FOREST, ,DR, ,ASHBURN,BELMONT,2004-03-26T00:00:00.000Z,V-V,COUNTY,NS,PAE-U
188736, ,1235,46911,46910,46989,46988,309,308,335,334,1,2957,2011-08-31T00:00:00.000Z,1235,POTOMAC VIEW RD,POTOMAC VIEW RD,SUGARLAND RUN, ,DR, ,STERLING,SUGARLAND RUN,1993-10-18T00:00:00.000Z, ,COUNTY,WE,1701
187714,2003-0195,6135,20391,20390,20429,20428,0,0,0,0,1,14474,2013-10-24T00:00:00.000Z,6135,STUBBLE RD,END,HOMELAND, ,TE, ,ASHBURN,BELMONT,2004-05-21T00:00:00.000Z,VI/M,COUNTY,NS,PAE-U
187715,2003-0196,6141,20425,20424,20439,20438,0,0,0,0, ,14482,,6141,BLAIR PARK SQ,END,CHETWOOD, ,TE, ,ASHBURN,BELMONT,2004-05-21T00:00:00.000Z,VI-N,COUNTY,NS,PAE-U
187716, ,4444,20891,20890,20907,20906,0,0,0,0, ,6861,,4444,TOLAMAC DR,END,MEDINAH, ,CT, ,ASHBURN,ASHBURN RIDGE,2008-12-12T00:00:00.000Z,2,COUNTY,NS,2101
188737,2002-0658,4580,18337,18336,18367,18362,0,0,0,0, ,18135,2008-02-07T00:00:00.000Z,4580,SHOAL CREEK DR,END,MID OCEAN, ,PL, ,LEESBURG,RIVER CREEK,2002-12-17T00:00:00.000Z,1-1/4,COUNTY,NS,PAE-U
187717, ,3774,20271,20270,20295,20294,0,0,0,0,1,7302,,3774,LAUREL RIDGE DR,END,GLENROBIN, ,TE, ,ASHBURN,RIDGES AT ASHBURN,2004-03-16T00:00:00.000Z,1-7,COUNTY,NS,PAE-U
188738,2010-0273,6651,0,0,0,0,10,9,24,25,2,16505,,6651, ,S CHURCH ST,BLACK FOREST, ,LA, ,LOVETTSVILLE,LOVETTSVILLE TOWN CENTER,2013-06-13T00:00:00.000Z,1,LOVETTSVILLE,NS,T3203
187718,1999-0241,4528,20363,20362,20367,20366,0,0,0,0, ,7107,,4528,FLORAL VALLEY TE,END,COLDSTREAM, ,TE, ,ASHBURN,RIDGES AT ASHBURN,2001-04-18T00:00:00.000Z,2-3,COUNTY,NS,PAE-U
188739,2002-0658,7005,43201,43200,43215,43214,0,0,0,0, ,18139,,7005,MID OCEAN PL,END,BURNING TREE, ,PL, ,LEESBURG,RIVER CREEK,2006-12-13T00:00:00.000Z,1-1B,COUNTY,WE,PAE-U
187719,1999-0241,4534,0,0,0,0,0,0,0,0, ,7112,,4534,SHADYSIDE TE,DEERVIEW DR,FLORAL VALLEY, ,TE, ,ASHBURN,RIDGES AT ASHBURN,1999-10-20T00:00:00.000Z,2-3,COUNTY,NS,PAE-U
