OBJECTID,ZONECLASS,ZONEDESC,LASTUPDATE,LASTEDITOR,ACCOUNT,NOTES,SHAPE_Length,SHAPE_Area
66943,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 86   5      3,,1537.985651,114390.685917
66944,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 88  12      6,,5237.651229,1508862.655674
66945,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 86   5      4,,1568.352035,117128.140668
66946,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 86   5      5,,1561.185751,112440.767315
66947,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 88  11  A   7,,9730.633588,3415755.658737
66948,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 88  14     17,,3852.650077,577368.110961
66949,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 87   7      4A,,1414.38693,109063.126419
66950,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 11A  6  2  14,,607.508888,20879.200169
66951,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 11A  5  1  12,,660.549123,22617.100324
66952,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 12J  1      5,,533.163845,16886.84776
66953,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 12I  7     14,,648.097729,24861.3118
66954,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 11A  6  3  21,,615.255735,21712.306769
66955,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 11B  4     13,,594.93903,19462.008194
66956,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 11C  2     30,,561.424614,18010.860559
66957,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 11C  2     32,,512.355142,15438.187633
66958,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 12I  5  B   7,,668.69746,24587.517557
66959,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 12J 20      3,,637.307023,21598.56315
66960,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 12J 12      8,,562.132621,17683.097054
66961,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 12I  4  A   6,,647.603671,23630.93081
66962,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 72   2      5K,,1267.284351,96682.759613
66963,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 29B  4     38, ,813.710751,36604.485872
66964,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 29B  2      5, ,995.053259,59814.601898
66965,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 29B  1      4, ,1180.039775,48826.774958
66966,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 29B  5      1, ,2375.026623,153394.950391
66967,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 29B  2      8, ,1043.071949,52926.315765
66968,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 78   A     45,,5961.40376,1254686.309805
66969,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 78   A     49,,13156.75798,5746207.571304
66970,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 35   A     28,,4503.764706,550023.149419
66971,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 91   A     21,,6695.20866,1881572.602325
66972,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 13   A     45,,1937.098438,119957.6128
66973,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 13D  1     42,,2236.570918,176240.842774
66974,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 13C  4      5,,1578.153652,129384.101894
66975,999,N/A,2005-08-15T00:00:00.000Z,, 13C  4      4A,OUTSIDE OF COUNTY,502.448613,12954.819435
66976,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 13   A     50,,2320.917008,152591.879659
66977,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 12I  6     12,,809.032523,38640.861746
66978,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 11A  6  4   1,,854.44269,34768.342708
66979,999,N/A,2005-07-01T00:00:00.000Z,, 13C  1      5,OUTSIDE OF COUNTY,1522.048771,101909.390923
66980,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 12J 15  2   B,,839.510722,42203.008789
66981,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 11A  6  4   2,,958.913896,54151.277788
66982,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 12I 10      4,,1122.22298,80046.133613
66983,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 11A  5  4  24,,611.409503,21032.419903
66984,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 12G  1     34,,660.429562,22830.413628
66985,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 11A  6  4   3,,791.264652,33948.222565
66986,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 12G  1     50A,,519.27917,9339.507884
66987,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 11A  3     12,,659.396792,25383.05716
66988,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 18   A     37,,250.302557,3630.68885
66989,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 35B  2      5,,796.013814,29142.610957
66990,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 36   2      1,,1486.870012,117914.686655
66991,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 35B  1      7,,906.419375,33995.859194
66992,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 34A  1      3,,1909.554573,212781.723036
66993,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 37   6      2,,6684.818549,519823.158407
66994,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 34A  8     54A,,895.645355,31413.13196
66995,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 35   1      1,,1037.808817,43708.824272
66996,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 34A  9      3,,144.251241,1091.040393
66997,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 35B  1      5,,916.839252,33167.779608
66998,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 34A 16  C   7,,398.460697,9268.87533
66999,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 35B  2      2,,813.156281,30801.951717
67000,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 52   A     30,,1244.473705,95389.794789
67001,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 53   A     31,,2747.451368,333903.678557
67002,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 87E  2     21,,1244.205155,52739.491125
67003,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 88  14     18,,5247.81814,828229.538321
67004,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 87  10      3,,1095.957374,73460.342844
67005,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 87  10      5,,6464.365292,1706975.21602
67006,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 86B  1     18,,1051.278682,44693.017539
67007,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 56C  6  2   7,,597.036332,19890.252135
67008,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 88   8      2C,,1213.848229,60535.818682
67009,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 88   8      1,,693.718085,28716.43829
67010,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 86   2      1A,,12490.224457,7461914.979691
67011,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 86B  1      1,,1053.045205,46595.661482
67012,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 88   A     43,,1044.601532,59670.391868
67013,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 87   5      1B,,708.65836,26181.061316
67014,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 92   A      3,,2242.799468,212693.044667
67015,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 70   A     36D,,2712.737,332492.254144
67016,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 70   A     38,,3913.087971,853035.83653
67017,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 70  12      6,,1642.518365,133247.774717
67018,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103B  3  4   7,ZONED BY THE TOWN OF BROOKNEAL,427.057798,7375.808127
67019,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103B  3  4   8,ZONED BY THE TOWN OF BROOKNEAL,388.848963,4620.555533
67020,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 85   A      1,,18641.702801,21909686.992056
67021,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 86   6      1,,9938.745645,2553386.325081
67022,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 34   A     83B,,7733.159061,2512092.262128
67023,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 35   A      2A,,2210.868221,231203.096688
67024,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 35   A      2B,,1224.242819,71052.169093
67025,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 34   A     89A,,998.712746,37248.820112
67026,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 37   1      1C,,1128.698121,75246.373382
67027,A-1,Agricultural,2005-07-01T00:00:00.000Z,,<Null>,ROW,1107.346331,26689.742264
67028,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 35   A      1C,,1386.857108,81836.044923
67029,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 88   A     42,,895.367346,39069.608448
67030,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 86B  1      2,,986.580898,43346.343366
67031,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 88   A     12,,8204.248355,2243821.121876
67032,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 88   A     11B,,4395.420535,1020494.295698
67033,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 70   9    TR1A,,1760.474057,131618.833409
67034,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 71   A     31,,6169.51811,1884737.114271
67035,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 70   5      2,,1324.697093,65886.546277
67036,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 70  12      3,,2370.631257,228209.536488
67037,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 93   A     18,,820.370644,22305.972031
67038,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 92A  2      G,,1972.848594,225326.581516
67039,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103B  3  4   2,ZONED BY THE TOWN OF BROOKNEAL,410.059493,4988.744822
67040,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 92   2      1A,,1961.00405,202744.446731
67041,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 92   1      1,,13914.685301,7628604.816055
67042,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 45   A     64A1,,3527.01361,717881.847575
67043,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 72   A     32B,,1210.08979,51789.493172
67044,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 72   8      B,,1583.762283,77986.840798
67045,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 72   A     32C,,1078.034998,51223.039185
67046,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 72   A     33,,3921.999999,864260.372368
67047,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 35   A     33,,2238.922724,13139.339215
67048,R-SF,Residential - Single Family,2008-02-04T00:00:00.000Z,, 35  14      9,,1800.310871,96393.984803
67049,R-SF,Residential - Single Family,2008-02-04T00:00:00.000Z,, 35  14      4,,1818.073257,81017.196553
67050,R-SF,Residential - Single Family,2008-02-04T00:00:00.000Z,, 35  14      2,,1836.312625,81474.020579
67051,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 35   A     33A,,937.825066,43129.100822
67052,I-H,Industrial - Heavy,2005-08-15T00:00:00.000Z,, 22   A     51,,4314.21016,768407.951717
67053,I-H,Industrial - Heavy,2005-08-15T00:00:00.000Z,, 22   A     52A,,1962.651945,97993.605658
67054,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 89   A     12A,,891.759808,49015.434736
67055,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 95   1      4,,2505.343238,208195.642413
67056,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 87   A     41A,,875.988536,45888.285137
67057,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 99   1     10,,4601.1312,860682.107841
67058,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 88   A     38A,,2012.225691,170686.738301
67059,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 88  14     13,,2389.487491,314405.5871
67060,A-1,Agricultural,2005-07-01T00:00:00.000Z,,<Null>,ROW,2041.389505,35049.466844
67061,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 89   2      2A,,9944.53457,3741412.940249
67062,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 34A 17  A  22A,,448.825063,4871.172867
67063,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 34A 16  C  21,,641.169631,22636.654667
67064,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 34   A     81A,,5752.698751,1385399.028216
67065,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 34A 17  B  18A,,342.123881,3827.79931
67066,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 34A  A      1,,364.021493,4129.359624
67067,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 34A 16  D   2,,800.735686,23547.514196
67068,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 34A 17  B  19A,,342.210481,3897.693965
67069,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 35G  4      7,,975.708252,42946.737309
67070,R-MF,Residential - Multi Family,2007-03-06T00:00:00.000Z,, 34A  A     59,,685.111251,20995.689102
67071,B-HC,Business - Heavy Commercial,2005-08-15T00:00:00.000Z,, 34A 23     15,,3726.85378,432552.560902
67072,B-GC,Business - General Commercial,2005-08-15T00:00:00.000Z,, 34A 11      4,,776.272596,33901.570782
67073,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 36   A      5,,1307.650384,109537.383745
67074,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 35   A     85A,,6145.038193,1927447.83678
67075,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 35C  1      6,,884.781427,34881.071757
67082,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 35   A     63A,,2153.201584,263837.04229
67083,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 35A  1      8,,734.700369,34879.391178
67084,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 35A  1     12,,1097.900572,66446.307407
67085,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 35A  2     37,,847.244561,43595.28884
67086,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 96A  5      6,,963.707625,36067.811996
67087,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 96A 12    342,,1404.697804,102953.123177
67088,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 96A 10    328,,1257.844666,78787.210818
67089,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 96A 12    339,,1157.880995,75903.104095
67090,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 96A  3    207,,783.881137,24331.046787
67091,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 95   1      5,,2449.595684,208794.740937
67092,999,N/A,2005-07-01T00:00:00.000Z,, 95   2     14,OUTSIDE OF COUNTY,5341.078155,1637104.67547
67093,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 95A  3      1,,2091.291681,163088.903247
67094,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 95   1      1,,2799.991402,240164.973133
67095,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 95A  4      2,,3104.225878,428891.789577
67096,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 96A 15    369,,2572.43496,268401.847998
67097,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 96A 15    370,,2698.136993,318417.318011
67098,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 96A  8    248,,852.090436,36234.504422
67099,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,, ,ZONED BY THE TOWN OF BROOKNEAL,826.258773,22518.475463
67100,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 39  F   2,ZONED BY THE TOWN OF BROOKNEAL,291.724673,3370.647382
67101,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 39  F   3,ZONED BY THE TOWN OF BROOKNEAL,286.437918,2782.427729
67102,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 46      3,ZONED BY THE TOWN OF BROOKNEAL,526.77531,17092.953543
67103,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 39  F   9,ZONED BY THE TOWN OF BROOKNEAL,315.570226,2908.523385
67104,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,, ,ZONED BY THE TOWN OF BROOKNEAL,326.67055,2926.812038
67105,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 95   1      3,,2571.424229,207199.429241
67106,999,N/A,2005-07-01T00:00:00.000Z,, 95   2     10,OUTSIDE OF COUNTY,5598.733316,1358731.546157
67107,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 95C  1     16,,7962.972796,1529303.130232
67108,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 95   1     39,,2274.023974,263400.431421
67109,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 95A  5     10,,3212.118485,382746.471462
67110,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103  15      1,ZONED BY THE TOWN OF BROOKNEAL,537.268534,16625.253079
67111,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 27  6  31B,ZONED BY THE TOWN OF BROOKNEAL,625.58705,24732.966876
67112,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 46      1,ZONED BY THE TOWN OF BROOKNEAL,587.0115,21294.083525
67113,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 45     13,ZONED BY THE TOWN OF BROOKNEAL,554.131782,18609.735247
67114,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 27  6  30,ZONED BY THE TOWN OF BROOKNEAL,357.793567,4152.912228
67115,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 39  F   8,ZONED BY THE TOWN OF BROOKNEAL,317.339748,3320.381053
67116,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103A  2     40,ZONED BY THE TOWN OF BROOKNEAL,541.023884,11939.449212
67117,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103B  1      7,ZONED BY THE TOWN OF BROOKNEAL,415.260148,5223.495866
67118,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103B  1     11,ZONED BY THE TOWN OF BROOKNEAL,481.51452,5903.756332
67119,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 25  A  16,ZONED BY THE TOWN OF BROOKNEAL,396.74766,4709.70163
67120,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 25  A  23,ZONED BY THE TOWN OF BROOKNEAL,345.983833,3931.627038
67121,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 25  A  21,ZONED BY THE TOWN OF BROOKNEAL,359.345397,3997.955233
67122,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 27  6   4,ZONED BY THE TOWN OF BROOKNEAL,261.138002,2952.55723
67123,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 30     12,ZONED BY THE TOWN OF BROOKNEAL,478.324576,9469.754996
67124,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 38     35,ZONED BY THE TOWN OF BROOKNEAL,806.202995,23105.427953
67125,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 25      4,ZONED BY THE TOWN OF BROOKNEAL,384.885065,4289.668191
67126,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 33     12,ZONED BY THE TOWN OF BROOKNEAL,379.372223,4656.924143
67127,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 32     32B,ZONED BY THE TOWN OF BROOKNEAL,383.392889,5042.599416
67128,BRKN,Contact the Town of Brookneal,2005-07-01T00:00:00.000Z,,103C 25      6,ZONED BY THE TOWN OF BROOKNEAL,397.060185,4115.02065
67130,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 37   1      1,,1636.154265,78088.556443
67131,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 34   1      1A,,782.270674,20765.310735
67132,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 34B  A      4,,803.882543,40380.411898
67133,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 35  12      1,,7858.973465,1275936.022485
67134,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 35A  1      5,,798.410232,40554.215552
67135,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 37   1      1A,,1016.81889,60946.77313
67136,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 35A  2     38,,1003.920025,62068.212992
67137,R-SF,Residential - Single Family,2007-03-06T00:00:00.000Z,, 35A  1     13,,1108.512065,66895.772254
67138,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 96A  3    201,,1274.248699,48518.895759
67139,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 96A  3    202,,1510.869842,63965.824454
67140,"R-SF,C","Residential - Single Family, Conditional",2007-03-06T00:00:00.000Z,, 96A  3    203,,1839.393578,129906.92633
67142,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 95   1     40,,2051.660259,231692.061636
67143,A-1,Agricultural,2005-07-01T00:00:00.000Z,, 95   1     36,,2098.181007,259817.888458
