OBJECTID,BLOCKID10,HOUSING10,POP10,LandSqMi,PopSqMi
405,518100450001057,0,0,0.01441,0
406,518100450001017,0,0,0.00035,0
407,518100450001037,0,0,0.00663,0
408,518100450001042,0,0,0.00473,0
409,518100450001036,0,0,0.00459,0
410,518100454082002,22,72,0.00575,12521.73913
411,518100454084008,45,124,0.01154,10745.233969
412,518100454203007,36,99,0.03608,2743.902439
413,518100460022006,27,64,0.02546,2513.747054
414,518100454231020,16,56,0.00614,9120.521173
415,518100454233010,0,0,0.00018,0
416,518100454261018,140,388,0.07448,5209.452202
417,518100460024013,0,0,0.00423,0
418,518100454261013,46,107,0.01657,6457.453229
419,518100452003017,0,0,0.07164,0
420,518100418022026,0,0,0.03371,0
421,518100454242010,51,159,0.47107,337.529454
422,518100432001032,0,0,0.00462,0
423,518100460154006,0,0,0,0
424,518100440014005,16,22,0.00045,48888.888889
425,518100460091038,0,0,0.00467,0
426,518100418024041,16,38,0.01626,2337.02337
427,518100422023003,0,0,0.01722,0
428,518100442004029,2,5,0.00048,10416.666667
429,518100438004011,37,99,0.05243,1888.231928
430,518100404032007,70,163,0.02627,6204.796346
431,518100420002009,78,228,0.09827,2320.138394
432,518100462251014,0,0,0.00125,0
433,518100454171001,0,0,0.09306,0
434,518100462253003,0,0,0.00079,0
435,518100454272001,0,0,0.00043,0
436,518100462253014,0,0,0.0019,0
437,518100460142003,26,65,0.02968,2190.026954
438,518100462224000,0,0,0.00146,0
439,518100454064018,0,0,0.00209,0
440,518100462243010,55,162,0.02585,6266.924565
441,518100454222002,1,2,0.002,1000
442,518100462223005,0,0,0.00037,0
443,518100462223013,10,30,0.00465,6451.612903
444,518100462221031,0,0,0.00134,0
445,518100454172008,0,0,0.00141,0
446,518100454172009,179,508,0.12908,3935.543849
447,518100462191004,0,0,0.00136,0
448,518100436001022,21,24,0.00409,5867.97066
449,518100438002005,16,38,0.02334,1628.106255
450,518100438002007,24,69,0.03121,2210.829862
451,518100446003001,25,68,0.02642,2573.807721
452,518100446003016,9,25,0.01882,1328.37407
453,518100460101014,13,34,0.00756,4497.354497
454,518100460101015,0,0,0.00095,0
455,518100430021038,38,113,0.08849,1276.98045
456,518100406002011,26,74,0.00327,22629.969419
457,518100410022015,1,1,0.00501,199.600798
458,518100460094013,13,35,0.00595,5882.352941
459,518100460094027,29,84,0.01324,6344.410876
460,518100462063007,15,31,0.01034,2998.065764
461,518100460091027,13,33,0.01062,3107.344633
462,518100464004044,12,40,1.70796,23.419752
463,518100464002036,16,45,0.01953,2304.147465
464,518100440031015,11,1,0.00484,206.61157
465,518100464001063,25,68,0.42401,160.373576
466,518100464002017,3,5,0.00737,678.426052
467,518100438001017,0,0,0.00669,0
468,518100440041000,22,6,0.03426,175.131349
469,518100440042002,3,3,0.00201,1492.537313
470,518100440042014,0,0,0.0025,0
471,518100440041016,18,37,0.00446,8295.964126
472,518100440041004,1,1,0.00484,206.61157
473,518100440041057,0,0,0.00504,0
474,518100462041022,53,141,0.05097,2766.333137
475,518100462133009,104,177,0.00982,18024.439919
476,518100460141007,21,49,0.004,12250
477,518100460141006,80,196,0.00971,20185.375901
478,518100454143007,130,367,0.02542,14437.450826
479,518100454232026,16,43,0.00325,13230.769231
480,518100462192016,0,0,0.00288,0
481,518100462192001,10,34,0.00396,8585.858586
482,518100454233000,46,82,1.49732,54.764513
483,518100454241009,13,43,0.00547,7861.060329
484,518100454241012,125,319,0.01921,16605.934409
485,518100458012008,0,0,0.00021,0
486,518100462041040,0,0,0.00072,0
487,518100430022019,99,323,0.02334,13838.90317
488,518100434001013,0,0,0.00099,0
489,518100410044001,25,67,0.00905,7403.314917
490,518100434001016,1,0,0.0017,0
491,518100430041043,0,0,8e-05,0
492,518100448051021,0,0,0.00074,0
493,518100442004027,2,4,0.00086,4651.162791
494,518100456043017,0,0,0.00066,0
495,518100458031007,0,0,0.0121,0
496,518100458071008,0,0,0.00113,0
497,518100458081000,0,0,0.00111,0
498,518100460021028,0,0,0.01378,0
499,518100462061003,0,0,0.00469,0
500,518100454073016,0,0,0.00075,0
501,518100462073009,0,0,0.01521,0
502,518100462062027,0,0,0.00815,0
503,518100462231003,0,0,0.00131,0
504,518100462161008,60,191,0.03244,5887.792848
505,518100460141020,0,0,0.00134,0
506,518100454064016,111,398,0.20456,1945.639421
507,518100454272004,51,139,0.02352,5909.863946
508,518100460021000,0,0,0.00082,0
509,518100460064019,28,65,0.01488,4368.27957
510,518100410044020,21,63,0.00842,7482.185273
511,518100410031010,12,30,0.01565,1916.932907
512,518100410044014,8,27,0.00367,7356.948229
513,518100410022013,1,3,0.00651,460.829493
514,518100410043025,15,38,0.00685,5547.445255
515,518100432001025,0,0,0.06807,0
516,518100440032005,22,58,0.00892,6502.242152
517,518100440032011,5,15,0.00351,4273.504273
518,518100440031002,0,0,0.0049,0
519,518100440031012,0,0,0.001,0
520,518100454241005,14,41,0.00826,4963.680387
521,518100448052015,222,352,0.0147,23945.578231
522,518100440032029,21,38,0.00548,6934.306569
523,518100452003018,0,0,0.25557,0
524,518100454121055,5,8,0.48403,16.527901
525,518100454121048,0,0,0.00087,0
526,518100454121026,17,7,0.02086,335.57047
527,518100432001070,0,0,0.01309,0
528,518100400002059,0,0,0.01528,0
529,518100400002028,0,0,0.0078,0
530,518100430032006,0,0,0.00036,0
531,518100430033024,47,89,0.03863,2303.908879
532,518100418024053,0,0,0.00525,0
533,518100412001027,0,0,0.00118,0
534,518100418023008,0,0,0.0009,0
535,518100412001029,0,0,0.00927,0
536,518100430022009,0,0,0.00323,0
537,518100412001035,0,0,0.00277,0
538,518100430021030,0,0,0.00295,0
539,518100430021031,0,0,0.00023,0
540,518100402001003,0,0,0.00264,0
541,518100412002017,0,0,0.00662,0
542,518100460064023,0,0,0.00148,0
543,518100460064026,0,0,0.00119,0
544,518100458093001,0,0,0.00081,0
545,518100454081022,0,0,0.01598,0
547,518100462201017,18,37,0.08821,419.453577
548,518100462201016,0,0,0.00275,0
549,518100454121035,8,4,0.00485,824.742268
550,518100454121014,25,19,0.01154,1646.44714
551,518100430041028,0,0,0.00084,0
552,518100430041027,6,18,0.01304,1380.368098
553,518100430041035,0,0,0.00179,0
554,518100430041030,0,0,0.00083,0
555,518100426001034,0,0,0.00202,0
556,518100458091008,0,0,0.00316,0
557,518100442001015,8,26,0.00664,3915.662651
558,518100408014011,17,35,0.00678,5162.241888
559,518100410041002,29,74,0.01194,6197.654941
560,518100410031023,11,36,0.0054,6666.666667
561,518100410031022,31,85,0.0122,6967.213115
562,518100410034006,12,26,0.00522,4980.842912
563,518100410034013,16,40,0.00659,6069.802731
564,518100410041012,23,73,0.00902,8093.126386
565,518100410021012,0,0,0.00349,0
566,518100410021028,18,46,0.0072,6388.888889
567,518100460064001,0,0,0.00055,0
568,518100460053003,32,86,0.00435,19770.114943
569,518100460063006,50,158,0.0223,7085.201794
570,518100460062007,49,134,0.02482,5398.871878
571,518100410021027,17,42,0.00676,6213.017751
572,518100460062016,16,46,0.00925,4972.972973
573,518100454121015,16,10,0.01158,863.557858
574,518100454121018,32,13,0.01695,766.961652
575,518100454121037,30,17,0.01945,874.03599
577,518100454121042,19,26,0.01221,2129.402129
578,518100454121071,20,4,0.02668,149.925037
579,518100464001075,0,0,0.10505,0
580,518100454121069,247,43,0.05797,741.762981
581,518100464001090,0,0,0.03428,0
582,518100464001010,0,0,0.02071,0
583,518100454241016,15,51,0.00737,6919.945726
584,518100412002050,12,20,0.00795,2515.72327
585,518100430021016,7,18,0.00748,2406.417112
586,518100430021023,0,0,0.00328,0
587,518100414003008,0,0,0.00056,0
588,518100412004002,14,43,0.01072,4011.19403
589,518100436001036,15,30,0.00558,5376.344086
590,518100438001004,9,9,0.00192,4687.5
591,518100404041011,0,0,0.00029,0
592,518100446002024,0,0,0.00118,0
593,518100438001011,0,0,0.00668,0
594,518100446002025,0,202,0.00663,30467.571644
595,518100438001009,1,0,0.00352,0
596,518100438001013,0,0,0.0034,0
597,518100422013009,0,0,0.00033,0
598,518100454172004,0,0,0.00051,0
599,518100462191002,68,201,0.02535,7928.994083
600,518100454173008,0,0,0.01408,0
601,518100462192009,0,0,0.00131,0
602,518100462172010,4,6,0.01332,450.45045
603,518100454252000,51,159,0.02963,5366.182923
604,518100454174017,0,0,0.00018,0
605,518100454201004,0,0,0.00152,0
606,518100454174035,0,0,0.00016,0
607,518100454232016,0,0,0.002,0
608,518100454232043,0,0,0.00472,0
609,518100454241010,0,0,0.00113,0
610,518100454232046,0,0,0.00036,0
611,518100454232045,0,1358,0.00427,318032.786885
612,518100454232025,0,0,0.00092,0
613,518100454233083,0,0,0.0012,0
614,518100454233053,0,0,0.00013,0
615,518100454231011,0,0,0.00033,0
616,518100454231014,0,0,0.00028,0
617,518100454233085,0,0,0.00012,0
618,518100458032023,19,39,0.013,3000
619,518100460062014,27,95,0.01382,6874.095514
620,518100458032010,54,128,0.04345,2945.914845
621,518100458032022,5,9,0.00383,2349.869452
622,518100462062005,16,32,0.01013,3158.93386
623,518100462062018,25,122,0.02236,5456.171735
624,518100462114008,21,56,0.0099,5656.565657
625,518100462232003,35,99,0.01718,5762.514552
626,518100462113006,9,36,0.00356,10112.359551
627,518100462112002,28,71,0.01547,4589.528119
628,518100462114001,14,32,0.01161,2756.244617
629,518100462112001,18,53,0.00987,5369.807497
630,518100462131005,38,91,0.00485,18762.886598
631,518100462133018,34,73,0.00536,13619.402985
632,518100462133019,66,162,0.00794,20403.02267
635,518100418024024,0,0,0.01234,0
636,518100422022032,11,31,0.01005,3084.577114
637,518100402001054,0,0,0.00667,0
638,518100462073006,0,0,0.01676,0
639,518100402001057,0,0,0.0025,0
641,518100454271003,0,0,0,0
642,518100454173006,0,0,0.00121,0
643,518100454252001,36,83,0.02203,3767.58965
644,518100422012004,0,0,0.00084,0
645,518100422012006,0,0,0.00094,0
646,518100422012039,0,0,0.00118,0
647,518100446004002,0,0,0.00037,0
648,518100446004059,22,37,0.00334,11077.844311
649,518100402002012,47,136,0.00509,26719.056974
651,518100444024018,0,0,0.00253,0
652,518100446004014,0,0,0.00044,0
653,518100446003031,0,0,0.00059,0
654,518100440042016,0,0,0.0005,0
655,518100406001014,0,0,0.00014,0
656,518100410031013,0,0,0.00064,0
658,518100448072023,6,26,0.00152,17105.263158
659,518100454084009,0,0,0.0018,0
660,518100454064032,0,0,0.00777,0
661,518100454064027,0,0,0.00077,0
662,518100454064028,46,120,0.1213,989.28277
2001,518100460091023,14,31,0.01089,2846.648301
663,518100454201012,0,0,0.03137,0
664,518100454232005,0,0,0.00053,0
665,518100454232035,0,0,0.00072,0
666,518100454242009,159,537,0.96606,555.866095
667,518100454232019,0,0,0.00042,0
668,518100454233009,0,0,0.00331,0
669,518100454242016,2,0,0.07334,0
670,518100464004046,0,0,0.00047,0
671,518100464002011,0,0,0.00244,0
672,518100462221016,32,82,0.01319,6216.830933
673,518100462144000,160,401,0.02605,15393.474088
674,518100462241003,60,162,0.00673,24071.322437
675,518100460061007,32,100,0.01705,5865.102639
676,518100462142003,18,57,0.00768,7421.875
677,518100462172017,59,187,0.02274,8223.394899
2002,518100454281012,0,0,0.00491,0
678,518100462121010,27,78,0.01343,5807.892777
2003,518100404031007,135,224,0.01464,15300.546448
679,518100462242001,341,1051,0.17533,5994.41054
2004,518100428021003,0,0,0.01905,0
680,518100456011023,6,21,0.00488,4303.278689
2005,518100462202012,0,0,0.0001,0
681,518100416001029,12,31,0.01924,1611.226611
2006,518100458092003,11,32,0.00426,7511.737089
682,518100416001014,28,93,0.01316,7066.869301
2007,518100460122021,41,148,0.01439,10284.920083
683,518100410034012,17,48,0.00688,6976.744186
2008,518100462062022,0,0,0.01098,0
684,518100410033007,14,33,0.00603,5472.636816
2009,518100462114011,0,0,0.00143,0
2010,518100454065024,0,0,0.001,0
685,518100462042005,15,24,0.01384,1734.104046
2011,518100454074038,0,0,0.00112,0
686,518100412002029,6,13,0.01271,1022.81668
2012,518100462231000,0,0,0.00012,0
687,518100418024019,0,0,0.01584,0
2013,518100460131018,0,0,0.00098,0
688,518100418024018,0,0,0.00039,0
2014,518100462134005,71,205,0.03194,6418.284283
689,518100404033008,22,60,0.01039,5774.783446
690,518100414001032,18,36,0.04039,891.30973
2015,518100454074037,0,0,0.14603,0
2016,518100462251000,0,0,0.00193,0
691,518100460143015,15,52,0.00452,11504.424779
2017,518100462133020,0,0,0.00149,0
692,518100456011019,0,0,0.00028,0
2018,518100418024048,12,26,0.00792,3282.828283
693,518100446004038,10,22,0.02478,887.812752
2019,518100418024057,22,49,0.01297,3777.949113
694,518100448072032,0,0,0.00026,0
695,518100446004055,0,0,0.00175,0
2021,518100416002000,16,46,0.01076,4275.092937
696,518100448071032,0,0,9e-05,0
2022,518100416001010,9,27,0.0057,4736.842105
697,518100448072002,0,0,0.00047,0
2023,518100418021020,6,13,0.00118,11016.949152
698,518100440041031,1,0,0.00124,0
2024,518100418022010,21,43,0.0038,11315.789474
699,518100448074003,0,0,0.00159,0
2025,518100430033006,2,8,0.00351,2279.202279
700,518100408023001,3,6,0.00046,13043.478261
701,518100406003028,25,65,0.01242,5233.494364
2026,518100420002019,33,104,0.0546,1904.761905
702,518100448051038,0,0,0.00292,0
2027,518100420002006,20,49,0.05026,974.930362
703,518100442004011,0,0,0.00093,0
704,518100406003010,0,0,0.00164,0
2028,518100422013012,23,48,0.01823,2633.02249
705,518100462133011,4,5,0.00047,10638.297872
2029,518100422013011,25,64,0.01955,3273.657289
707,518100430022008,75,216,0.10487,2059.692953
2030,518100454152000,0,0,0.00748,0
2031,518100428021011,0,0,0.02781,0
708,518100404023011,52,138,0.00698,19770.773639
2032,518100454074013,0,0,0.01523,0
709,518100462042007,23,60,0.00778,7712.082262
2033,518100454074020,0,0,0.00277,0
710,518100462042012,21,56,0.01151,4865.334492
2034,518100428023010,10,30,0.0107,2803.738318
711,518100462042043,0,0,0.00105,0
2035,518100402002019,113,253,0.03321,7618.187293
712,518100462201009,9,24,0.00254,9448.818898
713,518100460102000,0,0,0.00063,0
714,518100460101007,15,33,0.00728,4532.967033
2036,518100444024011,15,43,0.00797,5395.23212
715,518100460101010,47,143,0.01861,7684.040838
2037,518100444024014,24,78,0.01309,5958.747135
716,518100460101012,31,83,0.01286,6454.121306
2038,518100448073024,24,59,0.015,3933.333333
717,518100460102010,53,145,0.02181,6648.326456
2039,518100448074007,9,16,0.00447,3579.418345
718,518100462041021,0,0,0.00065,0
2040,518100448074010,11,31,0.00531,5838.041431
719,518100456031005,0,0,0.00229,0
2041,518100454071021,0,0,0.0004,0
2042,518100452002000,358,1367,0.7664,1783.663883
720,518100456042001,26,50,0.02002,2497.502498
721,518100456011030,0,0,0.0003,0
722,518100456011020,10,27,0.00986,2738.336714
2043,518100448072017,20,52,0.00284,18309.859155
723,518100456011027,4,14,0.00308,4545.454545
2044,518100448072015,12,24,0.00178,13483.146067
724,518100456012010,16,40,0.00904,4424.778761
2045,518100444023003,7,12,0.00378,3174.603175
725,518100456012006,14,26,0.00589,4414.26146
2046,518100448071024,15,29,0.00624,4647.435897
726,518100462073002,0,0,0.00553,0
2047,518100448074015,22,71,0.00851,8343.125734
727,518100424004009,18,54,0.00782,6905.370844
2048,518100448074026,0,0,0.00354,0
728,518100424003004,18,51,0.00779,6546.854942
2049,518100438003020,60,78,0.02902,2687.801516
729,518100424003008,22,51,0.01053,4843.304843
2050,518100464004051,0,0,0.17053,0
730,518100458071015,22,53,0.00739,7171.853857
731,518100458071012,36,92,0.00737,12483.039349
2051,518100454203002,0,0,0.00025,0
732,518100458093009,93,224,0.00955,23455.497382
2052,518100450001024,0,0,0.00822,0
733,518100444022009,41,51,0.0055,9272.727273
2053,518100462251012,14,36,0.00669,5381.165919
734,518100428014003,14,41,0.01234,3322.528363
2054,518100462251001,0,0,0.00079,0
2055,518100454212005,5,12,0.00163,7361.96319
735,518100416003014,0,0,0.0003,0
2056,518100454063007,0,0,0.0166,0
736,518100418012017,0,0,0.00076,0
2057,518100404024005,134,341,0.03345,10194.31988
737,518100402001036,20,39,0.00243,16049.382716
2058,518100402002024,0,0,0.00038,0
738,518100404022012,0,0,0.00048,0
739,518100406001011,0,0,0.00277,0
2059,518100460143006,46,156,0.01244,12540.192926
740,518100408011003,0,0,0.00054,0
2060,518100454232040,0,0,0.03709,0
741,518100408012018,0,0,0.00446,0
2061,518100404041008,87,194,0.05095,3807.654563
742,518100432001086,0,0,0.0027,0
743,518100400002025,0,0,0.10665,0
744,518100430022011,0,0,0.0022,0
745,518100444012003,0,0,0.0005,0
2062,518100460143002,56,165,0.01514,10898.282695
746,518100404041028,0,0,0.00015,0
747,518100446002029,0,76,0.00175,43428.571429
2063,518100428021021,0,0,0.00099,0
748,518100444022014,0,0,0.00022,0
2064,518100448072009,72,168,0.00743,22611.036339
749,518100444023008,0,0,0.00134,0
2065,518100414001036,27,71,0.02621,2708.889737
750,518100408023009,11,21,0.00278,7553.956835
2066,518100404041014,0,0,0,0
751,518100460102011,26,75,0.01153,6504.770165
2067,518100422013005,43,115,0.06294,1827.136956
752,518100460102030,14,28,0.0034,8235.294118
753,518100460024008,70,202,0.05263,3838.115143
2068,518100438002012,37,78,0.09147,852.738603
754,518100462064004,24,51,0.01271,4012.588513
755,518100462071005,29,83,0.01104,7518.115942
2069,518100464004048,1,1,0.00107,934.579439
756,518100460023013,84,249,0.01592,15640.703518
2070,518100464004052,0,0,0.04083,0
757,518100462211013,14,35,0.00395,8860.759494
2071,518100404021006,0,0,0.00112,0
758,518100462211014,39,111,0.00625,17760
2072,518100456032010,0,0,0.00454,0
759,518100462211003,18,49,0.00872,5619.266055
2073,518100458011024,0,0,0.00077,0
760,518100462211010,0,0,0.00023,0
2074,518100458031004,0,0,0.0005,0
761,518100462064008,0,0,0.00822,0
2075,518100460062003,0,0,0.00093,0
2076,518100454064005,0,0,0.00102,0
762,518100462064003,24,57,0.00854,6674.473068
2077,518100422013013,12,31,0.00877,3534.777651
2078,518100422022001,5,20,0.01841,1086.366105
763,518100424002008,26,74,0.00952,7773.109244
764,518100456041005,0,0,0.00051,0
2079,518100422012002,33,82,0.02675,3065.420561
765,518100426002033,0,0,0.00585,0
2080,518100430042012,13,14,0.00354,3954.80226
766,518100454074056,0,0,0.01335,0
2081,518100430042025,8,37,0.00629,5882.352941
767,518100424004020,31,88,0.01553,5666.452028
2082,518100430031008,206,249,0.02357,10564.276623
768,518100424004018,26,66,0.01017,6489.675516
2083,518100430031021,0,0,0.00575,0
769,518100424004002,26,62,0.01703,3640.634175
2084,518100430031005,75,101,0.00772,13082.901554
2085,518100430031027,17,32,0.00905,3535.911602
770,518100424002006,26,62,0.00986,6288.032454
2086,518100430041060,7,17,0.00443,3837.471783
771,518100424002009,26,64,0.00959,6673.618352
2087,518100450001016,0,0,0.01807,0
772,518100426002028,0,0,0.0001,0
2088,518100450001008,0,0,0.33472,0
773,518100422012024,3,8,0.00296,2702.702703
774,518100424001024,14,41,0.00579,7081.174439
2089,518100454171010,74,227,0.03198,7098.186366
775,518100424001023,10,21,0.00376,5585.106383
776,518100426002011,128,175,0.00922,18980.477223
2090,518100402003004,0,0,0.00067,0
777,518100458051009,0,0,0.00111,0
2091,518100446002044,22,57,0.02015,2828.784119
778,518100458051006,118,343,0.05788,5926.053905
