OBJECTID,FLD_ZONE,STATIC_BFE,DEPTH,ShapeSTArea
2703,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,769619.197704
2704,AE,7.6,-9999,5748.994278
2705,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,33695.062998
2706,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2242.192317
2707,X,-9999,-9999,147601.799798
2708,X,-9999,-9999,17123.349767
2709,X,-9999,-9999,4702.476767
2710,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,31361.328892
2711,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4950.409354
2712,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,42350.523881
2713,X,-9999,-9999,47041.548486
2714,X,-9999,-9999,1537.436591
2715,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,19613.279181
2716,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,74018.186123
2717,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1926.701468
2718,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,645.647725
2719,X,-9999,-9999,40289.552874
2720,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3876.662226
2721,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2085.956086
2722,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6504.104966
2723,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5127.859527
2724,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4490.496886
2725,X,-9999,-9999,10107.360834
2726,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,32163.13264
2727,X,-9999,-9999,25782.507165
2728,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2653.519481
2729,AE,7.6,-9999,1816307.972944
2730,AE,8.1,-9999,3014219.313317
2731,AE,7.6,-9999,7184.144626
2732,X,-9999,-9999,14371.106438
2733,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,553407.673465
2734,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,9200.421288
2735,X,-9999,-9999,23981.872623
2736,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,44722.624273
2737,X,-9999,-9999,53730.674267
2738,X,-9999,-9999,76693.10861
2739,AE,7.6,-9999,471885.627872
2740,AE,7.6,-9999,1232196.828322
2741,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,82313.650168
2742,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,611982.391194
2743,AE,7.6,-9999,26254.472384
2744,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,21164.059525
2745,X,-9999,-9999,20273.328222
2746,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,116046.284152
2747,X,-9999,-9999,11572.699177
2748,X,-9999,-9999,8965.997952
2749,X,-9999,-9999,8556.598465
2750,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,7543.957786
2751,X,-9999,-9999,15614.085547
2752,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5698.532149
2753,X,-9999,-9999,1525.614192
2754,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5516.33862
2755,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,806035.40629
2756,AE,7.6,-9999,10598.293306
2757,X,-9999,-9999,6183.984977
2758,X,-9999,-9999,18626.347035
2759,X,-9999,-9999,8421.745064
2760,X,-9999,-9999,1780.235529
2761,AE,7.6,-9999,9683.851458
2762,X,-9999,-9999,14844.758956
2763,X,-9999,-9999,12574.636332
2764,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,21503.043177
2765,X,-9999,-9999,2443.797859
2766,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2380.847628
2767,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,15709.487754
2768,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1998.031798
2769,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4527.513614
2770,X,-9999,-9999,6449.184666
2771,X,-9999,-9999,3412.59943
2772,X,-9999,-9999,218255.233482
2773,AE,7.6,-9999,16959.440558
2774,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,22650.400005
2775,X,-9999,-9999,3752.1204
2776,X,-9999,-9999,14347.082117
2777,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,16764.302752
2778,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,533.942246
2779,AE,7.6,-9999,24479.8311
2780,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4821.603406
2781,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,232775.841882
2782,X,-9999,-9999,72355.907452
2783,X,-9999,-9999,8535.035515
2784,X,-9999,-9999,1971.394222
2785,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,58103.410151
2786,X,-9999,-9999,35529.337078
2787,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1847.492597
2788,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,5507.216111
2789,X,-9999,-9999,1753.413229
2790,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,19275.713406
2791,X,-9999,-9999,6425.031693
2792,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6021.019724
2793,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3321.518759
2794,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,104162.662693
2795,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,7437.501176
2796,AE,7.6,-9999,34045.407287
2797,X,-9999,-9999,1130.547198
2798,X,-9999,-9999,2616.693201
2799,AE,7.6,-9999,16563.415551
2800,AE,7.6,-9999,7570.332365
2801,AE,7.6,-9999,360257.413232
2802,X,-9999,-9999,98691.947177
2803,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,13434.56781
2804,X,-9999,-9999,1399.929618
2805,X,-9999,-9999,1422.159241
2806,X,-9999,-9999,5545.727874
2807,X,-9999,-9999,9479.45717
2808,AE,7.6,-9999,122687.645972
2809,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,14738.541669
2810,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2049.983512
2811,X,-9999,-9999,12717.290393
2812,X,-9999,-9999,2057.084061
2813,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,21578.991202
2814,X,-9999,-9999,10706.259651
2815,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,2019.679712
2816,X,-9999,-9999,20970.411837
2817,X,-9999,-9999,12396.140176
2818,X,-9999,-9999,1220.713921
2819,X,-9999,-9999,22764.284293
2820,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,337245.4699
2821,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1573.664781
2822,AE,7.6,-9999,172246.534084
2823,AE,7.6,-9999,1072638.348608
2824,X,-9999,-9999,10909.421942
2825,X,-9999,-9999,4824.179243
2826,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,27443.162283
2827,X,-9999,-9999,5819.99365
2828,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1460.634738
2829,AE,7.6,-9999,7420.311571
2830,AE,7.6,-9999,9615.268626
2831,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4548.616438
2832,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4303.874939
2833,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1955.005157
2834,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1416.476437
2835,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,4936.112452
2836,X,-9999,-9999,5849.135679
2837,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,7983.111529
2838,AE,8.1,-9999,35666.950989
2839,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,50.920963
2840,AE,8.1,-9999,5613.368498
2841,X,-9999,-9999,21589.606546
2842,AE,7.6,-9999,13112.990216
2843,AE,7.6,-9999,144213.013518
2844,AE,7.6,-9999,25695.97523
2845,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1923.14339
2846,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,247.407869
2847,AE,7.6,-9999,5039.330499
2848,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,145.885348
2849,X,-9999,-9999,23828.230906
2850,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,286760.696641
2851,AE,7.6,-9999,3701.356377
2852,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,3319.885719
2853,X,-9999,-9999,7830.928348
2854,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,800.183265
2855,AE,7.6,-9999,2625.856071
2856,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1914.598939
2857,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,6552.534499
2858,AE,7.6,-9999,27537.040903
2859,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,7379.622774
2860,AE,7.6,-9999,9074.386134
2861,X,-9999,-9999,16064.768754
2862,AE,7.6,-9999,6651692.096662
2863,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1873706.092859
2864,AE,7.6,-9999,8525180.998426
2865,X,-9999,-9999,52605.268074
2866,X,-9999,-9999,42867.983143
2867,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,1367.474967
2868,X,-9999,-9999,135685.664392
2869,X,-9999,-9999,2410.090494
2870,AE,8.1,-9999,340813.495954
2871,X,-9999,-9999,133053.974402
2872,OPEN WATER,-9999,-9999,123440097.735234
2873,AE,9.1,-9999,573423.917535
2874,AE,7.6,-9999,582592.366679
2875,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,66171.710533
2876,AE,8.1,-9999,188965.069865
2877,X,-9999,-9999,1736.818157
2878,X,-9999,-9999,904462711.279202
2879,X,-9999,-9999,3730.563086
2880,AH,6,-9999,14463.436784
2881,AH,5,-9999,270496.776849
2882,AH,7,-9999,65310.919202
2883,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,-9999,-9999,10869331.735062
