X,Y,OBJECTID,GIS_ID,GeoID,WmataID,TageoID,ArtID,MetroBus,ArtBus,LunchLoopBus,GeorgeBus,Shelter,Label,TransferPt,STOP_ID,Platform_Tag,TimePt,Snow_Priority,Regional_ID
-77.054965,38.868194,911,1928,14573, , , ,1,0,0,0,1,MS,0, ,0,0,1,6000935
-77.053511,38.869303,912,1929,13524, , , ,1,0,0,0,1,MS,0, ,0,0,1,6000788
-77.053343,38.869433,913,1930,14595, , , ,1,0,0,0,1,MS,0, ,0,0,1,6000938
-77.053165,38.869571,914,1931,14213, , , ,1,0,0,0,1,MS,0, ,0,0,1,6000877
-77.052994,38.869708,915,1932,14054, , , ,1,0,0,0,1,MS,0, ,0,0,1,6000800
-77.054843,38.868288,916,1933,14544, , , ,1,0,0,0,1,MS,0, ,0,0,1,6000931
-77.054705,38.868403,917,1934,14478, , , ,1,0,0,0,1,MS,0, ,0,0,1,6000929
-77.054188,38.868785,918,1935,14261, , , ,1,0,0,0,1,MS,0, ,0,0,1,6000885
-77.05436,38.868653,919,1936,14260, , , ,1,0,0,0,0,M,0, ,0,0,1,6000884
-77.054034,38.868909,920,1937,14258, , , ,1,0,0,0,1,MS,0, ,0,0,1,6000883
-77.053842,38.869052,921,1938,14482, , , ,1,0,0,0,1,MS,0, ,0,0,1,6000930
-77.068537,38.844676,491,1505,2487,12155,12155,A87212,1,1,0,0,1,MAS,0,A87212,968,0,2,6000054
-77.065781,38.845063,492,1506,2511,12158,12158, ,1,0,0,0,0,M,0, ,0,0,2,6000060
-77.071465,38.844546,540,1554,2478,12153,12153,A87016,1,1,0,0,0,MA,0,A87016,958,0,2,6000051
-77.071491,38.844306,543,1557,2474,12154,12154,A87211,1,1,0,0,0,MA,0,A87211,967,0,2,6000050
-77.07459,38.844031,544,1558,2459,12152,12152,A87210,1,1,0,0,0,MA,0,A87210,966,0,2,6000047
-77.081434,38.848149,311,1316, , , ,A82101,0,1,0,0,0,A,0,A82101,543,1,2,6001039
-77.081197,38.848042,313,1325, , , ,A74004,0,1,0,0,0,A,0,A74004,221,1,2,6001054
-77.085427,38.849727,435,1449,2746,12532,12532,A84005,1,1,0,0,1,MAS,0,A84005,1085,0,2,6000098
-77.087839,38.853365,436,1450,2926,12528,12528,,1,0,0,0,0,M,0,,0,0,2,6000134
-77.084951,38.848565,458,1472,2706,12535,12535,A84003,1,1,0,0,0,MA,0,A84003,1087,0,2,6000091
-77.08714,38.852084,459,1473,2851,12531,12531, ,1,0,0,0,0,M,0, ,0,0,2,6000113
-77.084604,38.848261,460,1474,2685,12534,12534,A84004,1,1,0,0,1,MAS,1,A84004,1088,0,2,6000086
-77.087063,38.852199,461,1475,2849,12530,12530, ,1,0,0,0,0,M,0, ,0,0,2,6000112
-77.085474,38.849505,462,1476,2740,12533,12533,A84002,1,1,0,0,1,MAS,0,A84002,1086,0,2,6000097
-77.087853,38.853142,562,1576,2942,12529,12529,,1,0,0,0,0,M,0,,0,0,2,6000140
-77.107099,38.855913,359,1373,3081,11864,11864, ,1,0,0,0,0,M,0, ,0,0,2,6000170
-77.106974,38.855716,360,1374,3067,11865,11865, ,1,0,0,0,0,M,0, ,0,0,2,6000163
-77.105757,38.85508,361,1375,3027,11866,11866, ,1,0,0,0,0,M,0, ,0,0,2,6000155
-77.105962,38.855378,363,1377,3039,11867,11867, ,1,0,0,0,1,MS,0, ,0,0,2,6000158
-77.089857,38.844952,437,1451,2502,11882,11882,A75132,1,1,0,0,0,MA,0,A75132,1114,0,2,6000059
-77.08881,38.844516,440,1454,2479,11881,11881,A75028,1,1,0,0,0,MA,0,A75028,1109,0,2,6000052
-77.086247,38.844048,455,1469,2461,11883,11883,A75029,1,1,0,0,0,MA,0,A75029,1110,0,2,6000048
-77.092276,38.845505,456,1470,2552,11879,11879,A75027,1,1,0,0,0,MA,0,A75027,1108,0,2,6000069
-77.092098,38.845648,457,1471,2553,11880,11880,A75133,1,1,0,0,0,MA,0,A75133,1115,0,2,6000070
-77.108305,38.856318,814,1830,14347, , , ,1,0,0,0,0,M,0, ,0,0,2,6000915
-77.108383,38.856206,815,1831,3100, ,11863, ,1,0,0,0,0,M,0, ,0,0,2,6000175
-77.097781,38.84884,816,1832,2714, ,11876, ,1,0,0,0,1,MS,0, ,0,0,2,6000094
-77.099835,38.850237,817,1833,2774,11872,11872, ,1,0,0,0,1,MS,0, ,0,0,2,6000105
-77.099228,38.849634,818,2163,2749, ,11874, ,1,0,0,0,0,M,0, ,0,0,2,6000099
-77.102947,38.852551,819,1835,2869, , , ,1,0,0,0,0,M,0, ,0,0,2,6000117
-77.104013,38.853621,820,1836,2946, ,11870, ,1,0,0,0,0,M,0, ,0,0,2,6000142
-77.095393,38.847326,821,1837,2645, ,11878, ,1,0,0,0,0,M,0, ,0,0,2,6000078
-77.097825,38.848716,822,1838,2716, ,11875, ,1,0,0,0,0,M,0, ,0,0,2,6000095
-77.10018,38.850308,823,1839,2768, ,11873, ,1,0,0,0,0,M,0, ,0,0,2,6000104
-77.102441,38.852294,824,1840,2855,11871,11871, ,1,0,0,0,1,MS,0, ,0,0,2,6000114
-77.103968,38.853755,825,1841,2950, ,11868, ,1,0,0,0,0,M,0, ,0,0,2,6000143
-77.095948,38.847772,826,1842,2664, ,11877, ,1,0,0,0,0,M,0, ,0,0,2,6000083
-77.108467,38.872065,578,1592,3991,11969,11969, ,1,0,0,0,0,M,0, ,0,0,2,6000364
-77.106923,38.869766,852,1868,3874,11972,11972, ,1,0,0,0,1,MS,0, ,0,0,2,6000334
-77.110918,38.873042,853,1869,4058, ,11968, ,1,0,0,0,1,MS,0, ,0,0,2,6000379
-77.107118,38.869441,854,1870,3865, , , ,1,0,0,0,0,M,0, ,0,0,2,6000332
-77.111242,38.85606,611,2222,0,0,0,A41034,1,1,0,0,1,MAS,0,A41034,1100,0,1,6000169
-77.088993,38.841879,782,1798,2371, ,10854,A77213,1,1,0,0,0,MA,0,A77213,1005,0,2,6001238
-77.076828,38.893318,661,1676,5326,11395,11395,A45010,1,1,0,0,0,MA,0,A45010,1123,0,1,6000685
-77.101929,38.853896,982,1999,14602, , ,A45004,0,1,0,0,0,A,0,A45004,1091,0,2,6000944
-77.101512,38.858607,60,1060,3254,11467,11467,A41004,1,1,0,0,1,MAS,0,A41004,246,0,1,6000194
-77.100821,38.857667,983,2000,14601, , ,A45003,0,1,0,0,0,A,0,A45003,1093,1,2,6000943
-77.110216,38.856418,148,2223,0, , ,A41238,1,1,0,0,1,MAS,0,A41238,1101,0,1,6000937
-77.118695,38.888777,858,1874,4991, ,12099,A99999,1,1,0,0,0,MA,0,A99999,0,0,1,6000633
-77.116224,38.883528,855,1871,4636, ,12105,A52030,1,1,0,0,0,MA,0,A52030,0,0,1,6000544
-77.119699,38.853643,616,1631,2943,11481,11481,A45011,1,1,0,0,0,MA,0,A45011,1134,0,1,6000141
-77.123083,38.855735,567,1581,3055,10259,10259,A45012,1,1,0,0,0,MA,0,A45012,1135,0,3,6000161
-77.121385,38.856265,566,1580,3094,10257,10257,A45013,1,1,0,0,0,MA,0,A45013,1136,0,3,6000174
-77.119186,38.8565,536,1550,3117,10255,10255,A45014,1,1,0,0,0,MA,0,A45014,1137,0,3,6000178
-77.089342,38.880682,857,2124,4503,13326,13326,A45020,1,1,0,0,0,MA,0,A45020,1131,0,3,6000513
-77.087755,38.884873,795,1811,14093,, ,A45021,1,1,0,0,0,MA,0,A45021,1132,0,3,6000826
-77.079566,38.89272,802,1818,5291,11394,11394,A45022,1,1,0,0,1,MAS,0,A45022,1133,0,1,6000677
-77.076887,38.894457,391,1405,5417,14399,14399,A45023,1,1,0,0,1,MAS,0,A45023,1128,0,1,6000697
-77.087989,38.885,794,1810,14092, , ,A45024,1,1,0,0,0,MA,0,A45024,1129,0,3,6000825
-77.112428,38.885493,10,1010,4764,14180,14180,,1,0,0,0,0,M,0,,0,0,2,6000581
-77.112039,38.885631,8,1008,4776,14179,14179,,1,0,0,0,0,M,0,,0,0,2,6000586
-77.116747,38.884832,76,1080,4708, , ,,1,0,0,0,0,M,1,,0,0,1,6000560
-77.09536,38.887274,723,1739,4880,14409,14409,A41205,1,1,0,0,1,MAS,1,A41205,578,1,1,6000610
-77.099051,38.859541,57,1057,3316,11464,11464,A41221,1,1,0,0,0,MA,0,A41221,249,0,1,6000211
-77.070824,38.893887,835,1851,5375, , , ,1,0,0,0,0,M,0, ,0,0,3,6000692
