OBJECTID,STFID,GROUP_NO,TRACT,BLOCK,BLOCK_GROUP,FULLSTFID,SHAPEarea,SHAPElen
2636,0410041012,1,041004,1012,0410041,518100410041012,39599.266867,969.993172
2637,0460023008,3,046002,3008,0460023,518100460023008,5421.488665,296.918564
1316,0450001004,1,045000,1004,0450001,518100450001004,9278.794039,595.807314
2638,0460101008,1,046010,1008,0460101,518100460101008,25094.324516,715.596299
1317,0462041022,1,046204,1022,0462041,518100462041022,3329.064446,237.273808
2639,0456023003,3,045602,3003,0456023,518100456023003,107745.813723,2681.346137
1318,0454063009,3,045406,3009,0454063,518100454063009,16182.780027,511.981126
1319,0440025006,5,044002,5006,0440025,518100440025006,18018.293432,537.875188
2640,0404033005,3,040403,3005,0404033,518100404033005,22395.488674,960.02968
1320,0446002004,2,044600,2004,0446002,518100446002004,234596.265481,2200.936999
2641,0404022001,2,040402,2001,0404022,518100404022001,351248.308652,2614.750661
1321,0440011012,1,044001,1012,0440011,518100440011012,2932.101378,269.706038
2642,0442001008,1,044200,1008,0442001,518100442001008,42379.791478,867.894784
1322,0426001028,1,042600,1028,0426001,518100426001028,38954.008736,988.34684
2643,0460052014,2,046005,2014,0460052,518100460052014,99773.099831,1293.538541
1323,0460092000,2,046009,2000,0460092,518100460092000,99562.511641,1567.346028
2644,0418024019,4,041802,4019,0418024,518100418024019,217808.750828,2911.229749
1324,0454103012,3,045410,3012,0454103,518100454103012,77076.530583,1586.467982
2645,0462042013,2,046204,2013,0462042,518100462042013,28968.326889,763.834996
1325,0414001014,1,041400,1014,0414001,518100414001014,68368.309316,1242.231583
2646,0454172010,2,045417,2010,0454172,518100454172010,21395.385898,763.332684
1326,0448061002,1,044806,1002,0448061,518100448061002,2197.434437,230.872809
2061,0454063021,3,045406,3021,0454063,518100454063021,3586311.167311,16372.98436
1327,0410022020,2,041002,2020,0410022,518100410022020,25915.309789,688.372345
1328,0462121005,1,046212,1005,0462121,518100462121005,123345.725871,1377.925322
1329,0412003005,3,041200,3005,0412003,518100412003005,27215.271737,809.172139
1330,0410021007,1,041002,1007,0410021,518100410021007,55874.116548,952.033909
1331,0454144004,4,045414,4004,0454144,518100454144004,13462.089255,462.06462
2062,0440025041,5,044002,5041,0440025,518100440025041,17024.206961,524.14642
1234,0446004000,4,044600,4000,0446004,518100446004000,908503.042192,6998.153467
2063,0462133006,3,046213,3006,0462133,518100462133006,10745.374053,412.796852
2064,0462132005,2,046213,2005,0462132,518100462132005,43435.048191,984.991693
1235,0448072010,2,044807,2010,0448072,518100448072010,13076.529518,574.935005
2065,0440021002,1,044002,1002,0440021,518100440021002,29930.805274,708.099396
1236,0460093011,3,046009,3011,0460093,518100460093011,121410.839274,1557.069938
2066,0416001002,1,041600,1002,0416001,518100416001002,18231.345062,629.963339
2067,0448071013,1,044807,1013,0448071,518100448071013,3309.683781,258.960403
1237,0460124004,4,046012,4004,0460124,518100460124004,19502.437722,635.190296
2068,0408024003,4,040802,4003,0408024,518100408024003,150427.790488,1547.63264
1238,0410021012,1,041002,1012,0410021,518100410021012,27230.225474,691.955229
2069,0430022025,2,043002,2025,0430022,518100430022025,105424.787199,1849.619177
1239,0430022012,2,043002,2012,0430022,518100430022012,89996.694773,2201.681514
2070,0460111002,1,046011,1002,0460111,518100460111002,44969.828303,1588.02962
1240,0458071004,1,045807,1004,0458071,518100458071004,44193.289811,883.039939
2071,0412002021,2,041200,2021,0412002,518100412002021,19873.795755,953.552103
1241,0418022004,2,041802,2004,0418022,518100418022004,16594.840081,550.627213
2072,0448083003,3,044808,3003,0448083,518100448083003,18153.016976,610.113062
1242,0406002006,2,040600,2006,0406002,518100406002006,602859.786576,3102.322225
2073,0418011017,1,041801,1017,0418011,518100418011017,23300.216215,651.901186
1243,0412002016,2,041200,2016,0412002,518100412002016,66525.395828,1040.38388
2074,0404042009,2,040404,2009,0404042,518100404042009,83153.50737,1389.530736
1244,0436001000,1,043600,1000,0436001,518100436001000,14523.44498,483.944191
2075,0448073015,3,044807,3015,0448073,518100448073015,15259.483817,492.918572
1245,0434001017,1,043400,1017,0434001,518100434001017,193044.051959,3851.528783
2076,0460101003,1,046010,1003,0460101,518100460101003,6142.528025,315.049667
1246,0458012004,2,045801,2004,0458012,518100458012004,184568.412065,1700.419495
2077,0462041008,1,046204,1008,0462041,518100462041008,913410.831218,5298.100531
1247,0422013011,3,042201,3011,0422013,518100422013011,79396.032656,1231.902324
2078,0448083007,3,044808,3007,0448083,518100448083007,9700.439329,463.282792
1248,0462156000,6,046215,6000,0462156,518100462156000,114219.075407,1747.699553
2079,0462114005,4,046211,4005,0462114,518100462114005,66794.963504,1115.392979
1249,0430021006,1,043002,1006,0430021,518100430021006,777914.509054,4073.608403
2080,0454201006,1,045420,1006,0454201,518100454201006,311050.222914,2246.934688
1250,0458032002,2,045803,2002,0458032,518100458032002,48400.72965,936.243917
2081,0454163005,3,045416,3005,0454163,518100454163005,69976.965524,1400.363219
1251,0428014007,4,042801,4007,0428014,518100428014007,1132779.865414,5106.455739
2082,0454145008,5,045414,5008,0454145,518100454145008,29073.131476,809.202472
2083,0404042006,2,040404,2006,0404042,518100404042006,83619.281616,1583.720393
1252,0454121003,1,045412,1003,0454121,518100454121003,2040001.814691,8806.482078
2084,0424002008,2,042400,2008,0424002,518100424002008,38417.389207,1004.532025
2085,0460092004,2,046009,2004,0460092,518100460092004,33033.135604,783.344825
1253,0460122001,2,046012,2001,0460122,518100460122001,62033.947898,1129.164452
2086,0456012005,2,045601,2005,0456012,518100456012005,24964.612822,620.694804
1254,0428012002,2,042801,2002,0428012,518100428012002,41484.373006,1047.598445
2087,0460063004,3,046006,3004,0460063,518100460063004,89523.286324,1224.105127
1352,0420003000,3,042000,3000,0420003,518100420003000,286681.415505,3662.050138
2088,0458071003,1,045807,1003,0458071,518100458071003,34233.304927,705.807996
2089,0412002017,2,041200,2017,0412002,518100412002017,110012.061548,1437.215884
1353,0460083005,3,046008,3005,0460083,518100460083005,58255.877366,995.831889
2090,0440024008,4,044002,4008,0440024,518100440024008,19962.179793,613.554434
1354,0442002000,2,044200,2000,0442002,518100442002000,380286.068011,3998.185671
2422,0462151001,1,046215,1001,0462151,518100462151001,676920.961834,5428.163916
1355,0430012000,2,043001,2000,0430012,518100430012000,127164.042308,2979.737036
2423,0448072006,2,044807,2006,0448072,518100448072006,13543.424013,461.33846
1356,0404044000,4,040404,4000,0404044,518100404044000,397169.01409,3923.830114
2424,0412001031,1,041200,1031,0412001,518100412001031,115418.326391,3055.725309
2425,0462042032,2,046204,2032,0462042,518100462042032,192304.734224,2592.784794
1357,0460091021,1,046009,1021,0460091,518100460091021,48914.962808,997.235961
2426,0408014007,4,040801,4007,0408014,518100408014007,48201.047875,877.60441
1358,0410044010,4,041004,4010,0410044,518100410044010,31174.409713,729.097853
2427,0412001015,1,041200,1015,0412001,518100412001015,405958.572652,4769.254982
1359,0448072005,2,044807,2005,0448072,518100448072005,13907.386132,493.691519
1360,0462113006,3,046211,3006,0462113,518100462113006,96708.136568,1234.670877
2428,0428014003,4,042801,4003,0428014,518100428014003,37685.322079,982.201195
1361,0440011007,1,044001,1007,0440011,518100440011007,45896.405743,909.447896
2429,0410033000,3,041003,3000,0410033,518100410033000,83764.574081,2410.144296
1362,0412003001,3,041200,3001,0412003,518100412003001,17122.149599,589.324827
2430,0462056000,6,046205,6000,0462056,518100462056000,539760.111287,6899.363085
1363,0460125006,5,046012,5006,0460125,518100460125006,1488.112316,154.818903
1364,0460084003,4,046008,4003,0460084,518100460084003,145509.6226,2330.217893
2431,0438004027,4,043800,4027,0438004,518100438004027,8653.410889,386.761631
2432,0428022008,2,042802,2008,0428022,518100428022008,148162.035997,3019.796597
1365,0460024008,4,046002,4008,0460024,518100460024008,6463.022093,332.420618
1283,0454151013,1,045415,1013,0454151,518100454151013,17399.81074,532.165929
2433,0440011005,1,044001,1005,0440011,518100440011005,60159.556628,983.53784
1284,0462188007,8,046218,8007,0462188,518100462188007,17806.204315,539.36195
2434,0442001009,1,044200,1009,0442001,518100442001009,12373.879831,452.526747
1285,0414001004,1,041400,1004,0414001,518100414001004,94695.794477,1245.497373
2435,0454182002,2,045418,2002,0454182,518100454182002,18869.756365,646.41984
1286,0420002002,2,042000,2002,0420002,518100420002002,28211.502069,718.813869
2436,0438004020,4,043800,4020,0438004,518100438004020,8681.651113,397.168086
1287,0462171007,1,046217,1007,0462171,518100462171007,38900.080923,1212.336771
2437,0410044005,4,041004,4005,0410044,518100410044005,17762.521962,545.800726
1288,0416001010,1,041600,1010,0416001,518100416001010,16013.610894,526.296923
2438,0446001019,1,044600,1019,0446001,518100446001019,380212.638053,3445.875171
1289,0410022001,2,041002,2001,0410022,518100410022001,30482.223586,1086.360582
1290,0440012007,2,044001,2007,0440012,518100440012007,73671.882264,1446.187387
2439,0462062014,2,046206,2014,0462062,518100462062014,40912.258057,811.985406
1291,0434002016,2,043400,2016,0434002,518100434002016,37124.105418,803.094917
2440,0418011005,1,041801,1005,0418011,518100418011005,25729.274793,1332.094522
1292,0408024002,4,040802,4002,0408024,518100408024002,24557.937229,632.540665
2441,0444012999,2,044401,2999,0444012,518100444012999,92887.670193,3329.513414
1293,0440024020,4,044002,4020,0440024,518100440024020,11810.264542,438.493571
2442,0430012051,2,043001,2051,0430012,518100430012051,41718.966123,871.520268
1294,0422023004,3,042202,3004,0422023,518100422023004,110804.882816,1375.417305
2443,0440012015,2,044001,2015,0440012,518100440012015,22666.821118,1252.452898
1295,0416003001,3,041600,3001,0416003,518100416003001,327709.098451,3419.569837
2754,0408024998,4,040802,4998,0408024,518100408024998,36690.2458,1599.071949
2755,0430012014,2,043001,2014,0430012,518100430012014,18739.518221,578.528648
1296,0410022000,2,041002,2000,0410022,518100410022000,817115.539524,8689.508391
2311,0462192002,2,046219,2002,0462192,518100462192002,224172.060959,3137.085267
2312,0428023006,3,042802,3006,0428023,518100428023006,25366.415009,630.663084
1297,0412001009,1,041200,1009,0412001,518100412001009,21036.210709,578.280808
2313,0464004022,4,046400,4022,0464004,518100464004022,33635.434448,700.18345
1298,0460085002,5,046008,5002,0460085,518100460085002,22074.71133,611.59157
2314,0410043022,3,041004,3022,0410043,518100410043022,38730.432193,803.818594
1299,0442001004,1,044200,1004,0442001,518100442001004,8192.288764,377.547169
2315,0462113000,3,046211,3000,0462113,518100462113000,80480.167551,1292.488792
1300,0454193014,3,045419,3014,0454193,518100454193014,102519.882587,1629.621169
2316,0428012007,2,042801,2007,0428012,518100428012007,28753.634146,791.738243
1301,0464004000,4,046400,4000,0464004,518100464004000,33974009.939394,51305.792229
2317,0430022021,2,043002,2021,0430022,518100430022021,37255.034585,902.090499
2318,0462114010,4,046211,4010,0462114,518100462114010,49191.46398,935.907736
2319,0454102041,2,045410,2041,0454102,518100454102041,20486814.525081,30237.45425
2320,0448065998,5,044806,5998,0448065,518100448065998,33227.882145,1342.458225
2321,0430012053,2,043001,2053,0430012,518100430012053,55073.050413,1207.815074
1302,0454063001,3,045406,3001,0454063,518100454063001,2166.053121,204.838356
2322,0428015016,5,042801,5016,0428015,518100428015016,50221.908619,887.559358
1303,0416003004,3,041600,3004,0416003,518100416003004,256197.881252,2009.193765
2323,0458101001,1,045810,1001,0458101,518100458101001,42372.796863,815.101486
1304,0430012020,2,043001,2020,0430012,518100430012020,25922.358706,683.143845
2324,0462156001,6,046215,6001,0462156,518100462156001,47262.984705,868.647467
1305,0414002028,2,041400,2028,0414002,518100414002028,21133.851364,573.386553
2325,0444013011,3,044401,3011,0444013,518100444013011,69124.305736,1111.14459
1306,0448072001,2,044807,2001,0448072,518100448072001,168700.057815,3064.960827
2326,0462161000,1,046216,1000,0462161,518100462161000,379024.804466,3983.807758
1307,0430013009,3,043001,3009,0430013,518100430013009,14421.129337,531.716358
2327,0454173000,3,045417,3000,0454173,518100454173000,186728.174698,1825.550895
1308,0410022016,2,041002,2016,0410022,518100410022016,23885.008287,746.120161
2328,0456011015,1,045601,1015,0456011,518100456011015,86193.134033,1564.532142
1309,0454174000,4,045417,4000,0454174,518100454174000,265207.489934,2205.787253
1310,0426002016,2,042600,2016,0426002,518100426002016,42890.882876,989.461279
2329,0440023028,3,044002,3028,0440023,518100440023028,36254.913285,809.954743
1311,0428012012,2,042801,2012,0428012,518100428012012,27006.711804,756.049955
2330,0438002022,2,043800,2022,0438002,518100438002022,218972.555905,2051.823607
1312,0454191001,1,045419,1001,0454191,518100454191001,22069.186904,626.268373
2331,0454073002,3,045407,3002,0454073,518100454073002,11509.69169,505.647465
1313,0418012007,2,041801,2007,0418012,518100418012007,13752.735224,480.249399
2332,0462052009,2,046205,2009,0462052,518100462052009,122620.498689,1858.857932
1432,0454101013,1,045410,1013,0454101,518100454101013,3087588.741897,9086.986493
2333,0410021024,1,041002,1024,0410021,518100410021024,22946.248195,654.966809
2334,0454193003,3,045419,3003,0454193,518100454193003,382067.587492,4084.51186
1433,0448083004,3,044808,3004,0448083,518100448083004,12156.578292,457.281854
1434,0424001008,1,042400,1008,0424001,518100424001008,45492.33206,930.714513
2335,0438003022,3,043800,3022,0438003,518100438003022,20864.29602,762.837056
1435,0454173007,3,045417,3007,0454173,518100454173007,75937.851047,1198.901866
2756,0434001019,1,043400,1019,0434001,518100434001019,23948.921022,624.882109
2757,0410043020,3,041004,3020,0410043,518100410043020,27221.201747,709.586297
1436,0460021015,1,046002,1015,0460021,518100460021015,54966.557973,934.998063
2758,0454172001,2,045417,2001,0454172,518100454172001,744089.800792,5699.661871
1332,0418013001,3,041801,3001,0418013,518100418013001,590618.163463,3416.89749
1333,0462042040,2,046204,2040,0462042,518100462042040,15644.069774,500.540434
1334,0418022009,2,041802,2009,0418022,518100418022009,21312.261872,687.893694
2759,0460053001,3,046005,3001,0460053,518100460053001,16356.311524,504.252945
1335,0462162004,2,046216,2004,0462162,518100462162004,579515.373718,3856.167088
2760,0402004000,4,040200,4000,0402004,518100402004000,9100.646192,496.165758
2761,0408022005,2,040802,2005,0408022,518100408022005,37288.55804,935.468529
1336,0414001997,1,041400,1997,0414001,518100414001997,48840.003336,935.432676
2762,0436001024,1,043600,1024,0436001,518100436001024,23041.602097,617.643149
2763,0430021009,1,043002,1009,0430021,518100430021009,40610.685325,1155.648934
1337,0438004010,4,043800,4010,0438004,518100438004010,1681.671413,174.416726
2764,0418022012,2,041802,2012,0418022,518100418022012,20267.613534,578.427884
1338,0462113001,3,046211,3001,0462113,518100462113001,273639.894391,2578.248123
2765,0442001006,1,044200,1006,0442001,518100442001006,228615.860727,2228.718158
1339,0422022007,2,042202,2007,0422022,518100422022007,122681.976732,3120.610972
2766,0454181017,1,045418,1017,0454181,518100454181017,253066.351057,2555.767897
1340,0404032015,2,040403,2015,0404032,518100404032015,58267.435606,1029.14855
2767,0462041006,1,046204,1006,0462041,518100462041006,107562.960421,1412.913288
1341,0464002019,2,046400,2019,0464002,518100464002019,2307624.365942,9144.568166
2768,0422013013,3,042201,3013,0422013,518100422013013,37879.143967,851.615201
2769,0428014000,4,042801,4000,0428014,518100428014000,75450.397607,1704.992239
1342,0440021000,1,044002,1000,0440021,518100440021000,17559.417142,530.435561
2770,0454072002,2,045407,2002,0454072,518100454072002,165424.359176,2407.314361
