OBJECTID,TAX_ACCT,GPIN,LRSN,SHAPEarea
10990,07578500,1439588319,10680,15704.203614
11121,07750100,1439895020,10899,7278.175913
11122,07753000,1458423471,10900,9919.261785
10991,07579400,1457191037,10681,18648.7786
11123,07753700,1531576630,10901,6601.227435
10994,07584100,1457420472,10684,18240.244617
11124,07753800,1531573702,10902,5388.27927
10997,07586820,1448662784,10687,5043.167472
11125,07753805,1531573860,10903,4902.549451
10998,07587800,1439638376,10688,10440.045713
11126,07753900,1429548458,10904,6298.99619
10999,07587900,1530584364,10689,7484.369952
11127,07756200,1449845216,10905,7304.04148
10022,13023000,1428816035,18023,3447.116712
10919,07536310,1448110624,10605,5124.072823
11128,07757100,1428845434,10906,61518.940125
10166,07354000,1550737227,10349,5955.915518
11135,07759300,1439011022,10913,14090.898861
10083,07034500,1540234924,80499,14160.665448
10180,07363905,1439990666,10363,887072.511936
11136,07764900,1439042059,10914,15303.183706
10149,21332500,1457725727,80910,13662.608067
11139,07766020,1467091600,10920,7954.125621
11140,07766100,1449577431,10921,1768.955294
10903,07518250,1531547035,80916,6064.65945
11141,07766500,1449577349,10922,1783.099884
10226,08435800,1449276619,80938,13139.869314
11142,07768400,1459188761,10923,13032.642221
10945,07554850,1438170375,80940,7908.382084
11143,07769300,1530114314,10924,8550.311962
10031,07003602,1437957665,9893,4920.523856
11144,07769500,1449572667,10925,1637.274803
10030,07003600,1437953586,9892,180563.384663
11146,07771200,1448776292,10928,13471.600947
10891,07509051,1447837853,10576,52910.880608
11147,07771600,1449843478,10929,6737.110965
10325,12798900,1436296350,81228,2563.244972
10037,07005600,1520036694,9900,145577.726645
11148,07772100,1459059153,10930,15000.537029
11150,07773000,1457171488,10932,8589.168502
10590,07309010,1438428967,81365,7471.642386
11151,07773200,1457183682,10933,11873.763366
10839,00809535,1449499605,10520,413584.4571
11152,07774925,1531648597,10934,10029.02184
10492,07226676,1428475625,82175,5109.348285
11153,07775500,1540768322,10935,12031.112951
10448,07197650,1428986317,10145,5423.21129
11154,07776000,1448054281,10936,4958.121996
10382,07143005,1521696281,77074,10354.033049
11155,07776700,1448162445,10937,6164.154055
10307,00809750,1510828219,82365,1062262.481771
11156,07776750,1550082138,10938,8459.256105
10650,07638200,1458519987,10731,6525.333635
11157,07776805,1521799033,10939,5000.107891
10322,12796000,1437209113,17706,2344.510703
11158,07776900,1530984015,10940,6963.442725
10321,12795100,1437209130,17705,2854.369778
11159,07777200,1438858387,10941,3126.889751
10182,07364900,1530813140,10365,8922.331209
11160,07777800,1449303748,10942,4977.185527
10400,07152300,1540398324,10094,6122.728732
11162,07778700,1437985127,10944,5324.421124
10600,07313900,1438965117,10310,7204.310087
11163,07779800,1459111677,10945,7498.013129
10147,41243350,1437583787,80816,5726.281711
11164,07779870,1457157886,10946,7356.994538
10055,07010400,1530872772,9918,10591.983829
11166,07783200,1550100049,10948,8262.185171
10015,13018805,1429692037,18016,5502.167429
11167,07784100,1438425304,10949,2664.497279
10690,07661500,1428287251,10773,2499.92677
11168,07784990,1438425288,10950,2497.392933
10456,07203600,1437578198,10153,2531.017306
11169,07784991,1438425341,10951,2461.481774
10171,07358200,1550564195,10354,7499.993791
11170,07785000,1438424386,10952,2605.132203
10697,07667000,1457565660,10780,4999.431608
11171,07785300,1457167049,10953,8098.166311
10698,07667900,1457565666,10781,2459.468993
11172,07785600,1429700156,10954,2745.90704
10699,07668800,1457565668,10782,2543.550785
11173,07787700,1550328159,10955,8177.89183
10099,07050984,1438968438,9962,6009.862952
11174,07788600,1550432278,10956,7934.810979
10286,09989900,1427699771,13990,7547.606428
11175,07788900,1449710826,10957,10471.217397
10132,07080600,1427794501,9999,4387.611603
11176,07788940,1438081434,10958,2932.593689
10072,07027700,1530016454,9935,6544.251174
11177,07788990,1448018705,10959,5048.008659
10105,07058900,1448937566,9972,7127.404075
11178,07789000,1439543385,10960,11615.533639
10125,07076800,1530214727,9992,7348.848818
11179,07790400,1540688406,10961,6088.030336
10208,08420105,1448409285,75653,37512.279067
11180,07791300,1437218077,10962,5273.400544
11182,07793100,1530684004,10964,7285.449145
10298,1000001,1510863478,76701,1889704.785487
11183,07793400,1540282630,10965,5865.694829
11184,07795800,1531933957,10966,5287.470243
11185,07795900,1438288870,10967,5573.996697
10413,07166400,1429234816,10109,17753.019701
11186,07796700,1448947709,10968,7365.666704
10414,07166700,1550662376,10110,8277.348989
11187,07799700,1540873127,10969,29978.057191
10435,07184100,1428619967,10131,4306.015519
11188,07800500,1438735533,10970,7862.589741
10794,07442900,1448406410,10470,37571.024752
11189,07801400,1438859245,10971,5163.262825
11190,07801900,1448774378,10972,7416.455559
10205,08418600,1448594435,11791,9766.668084
11191,07802000,1437870718,10973,3884.095062
10211,08421500,1467198542,83313,10439.427997
11192,07802500,1468005367,10974,5145.901787
10890,48669505,1428961873,83323,3619.234861
11193,07804100,1449158718,10975,7721.267604
10331,12801500,1436792463,17715,8733.600377
10840,07484400,1436795530,10521,15742.427215
11003,07599800,1520345452,10693,7526.600077
10605,07317200,1429936636,10315,11518.51125
11004,07600700,1449927179,10694,9146.813104
11005,07602100,1429248130,10695,4968.013767
11001,07588250,1448927572,10691,204227.756384
11006,07602500,1428630504,10696,17348.62324
10932,07548000,1448100743,83434,7882.537779
11007,07603200,1457176152,10697,7867.454529
10860,07494705,1457548300,10542,7493.7965
11008,07603250,1448944739,10698,5871.558047
10734,07386500,1457548109,10410,9994.36471
11009,07604500,1438314733,10699,3055.130582
10816,07468200,1429446342,10492,4801.628989
11010,07607100,1437774573,10700,1622.272701
10760,07410800,1428984153,10436,5499.995814
11011,07608100,1449494152,10701,6811.450564
10409,07164500,1458003096,10105,7169.352874
10494,07226800,1449428867,10192,5500.013411
11012,07610805,1449247170,10702,7528.912512
10495,07226805,1449429808,10193,5500.009991
11013,07610900,1449577383,10703,3239.381123
10992,07580500,1449534056,10682,8995.989657
11014,07614401,1439738599,10704,7768.831936
10672,07646210,1448233154,76723,8244.562844
11016,07614900,1531389610,10706,3488.268348
10705,07669614,1449589173,80429,50576.226842
11017,07615300,1439260951,10707,9086.93618
10736,07386910,1447086641,77650,6019.553856
11020,07619200,1439077520,10710,27632.728695
11021,07622000,1429436737,10711,4782.667127
10291,09994300,1438240113,13995,2627.526203
10260,09752703,1550361445,13656,11636.393073
11022,07622500,1428432433,10712,10271.600505
10784,07433604,1540576959,10460,12719.932101
11023,07626200,1457831493,10714,10321.971244
10064,07014905,1449518255,9927,13263.193149
11024,07627010,1540580961,10715,8166.700991
10106,07059300,1448254425,9973,6300.024635
11026,07628500,1458163182,10717,6577.802591
10497,07228000,1447651321,10195,6065.814893
11027,07629200,1428861350,10718,2222.315348
10424,07175200,1540172162,10120,8497.645785
11028,07629600,1540979818,10719,5973.237522
11030,07632000,1448653189,10721,6594.31392
11031,07632500,1530788762,10722,12363.371521
11035,07634500,1439918642,10726,48460.763834
11036,07636300,1448390651,10727,5217.252856
10465,07207200,1447474234,10162,7989.052971
11037,07636600,1457032511,10728,10939.14225
10126,07077200,1428642058,9993,4791.199336
11038,07683100,1458154701,10811,14618.628924
10005,12828600,1438977261,17756,3000.005884
10985,07574712,1428645041,10672,5000.16012
11039,07683205,1448114527,10812,5055.764376
10986,07574720,1448121327,10673,7500.045271
11040,07683300,1521886805,10813,5052.019892
10777,07427000,1448120578,10453,5018.076991
11041,07685200,1457286910,10814,10876.199668
10565,07289500,1448597747,10272,6420.424194
11042,07686250,1448430446,10815,4973.282905
10996,07586800,1550373352,10686,2812.512985
11043,07686375,1448010314,10816,2577.348139
10995,07585900,1550373235,10685,2812.457173
11044,07686400,1448164498,10817,2958.267697
10271,09978000,1520250355,13975,4530.238233
11045,07686425,1448745296,10818,6379.265045
11046,07686439,1521997008,10819,5292.331374
10544,07274250,1448251481,10245,7023.874025
11050,07687000,1439412791,10823,26161.506226
10301,1000004,1520407925,,8674.628796
10827,07474660,1428754964,10503,7874.970403
11408,07976800,1448763813,11239,6231.284684
10782,07432100,1428752931,10458,5250.001828
11409,07977500,1459282603,11240,10060.056534
10873,07502200,1540047512,10555,7806.725506
11410,07981400,1439396656,11241,30183.45099
10875,07504001,1550720300,10557,45244.986144
11411,07982000,1530305157,11242,20899.801656
10535,07268700,1550425069,10235,8493.650086
11412,07982100,1439396505,11243,6016.742118
10115,07068900,1457036463,9982,12163.762079
11414,07983100,1530304119,11245,5194.687738
10386,07144405,1438956843,10079,3079.576418
11415,07984000,1540123729,11246,6044.121639
11416,07984901,1540390397,11247,4990.078532
11417,07985400,1427774612,11248,2898.141659
11418,07986320,1427882199,11249,5957.360452
11419,07986322,1427882283,11250,6471.941261
11420,07986324,1427882277,11251,8252.439974
11421,07986800,1531834466,11252,5237.078721
11422,07987700,1449895591,11253,8671.770521
11423,07988600,1439662244,11254,22884.603254
11424,07989700,1449408872,11255,7485.163495
11425,07989800,1531722244,11256,5190.666986
11426,07989820,1541503749,11257,9550.387058
11427,07990380,1540865438,11258,10923.904889
11428,07990500,1457516909,11259,13070.824845
11429,07990700,1449574430,11260,3307.356023
11430,07991300,1449794269,11261,7469.333827
11432,07993200,1428790654,11263,5482.807396
11433,07993201,1428790675,11264,2739.349547
11434,07993300,1429907356,11265,6075.247976
11435,07993400,1447450654,11266,6202.478785
11436,07993500,1531712413,11267,6210.888293
11437,07993700,1448453284,11268,6584.766445
11438,07995800,1458328578,11270,11257.294025
11439,07997600,1448053222,11271,8049.018092
11440,08002700,1438435934,11272,5167.119647
11441,08005602,1436285908,11273,6955.217661
11442,08006502,1436294072,11274,6421.820192
11444,08009160,1428488128,11276,6990.835036
11445,08009175,1428488145,11277,3959.723239
11446,08009200,1429248670,11282,7561.328663
11449,08012000,1438326948,11285,2505.898982
11450,08012800,1428952543,11286,5891.203454
11451,08013700,1438788924,11287,9702.380649
11452,08014600,1449067040,11288,7326.962592
11454,08017200,1540230754,11290,8090.335325
11455,08017300,1530788703,11291,10810.598859
11458,08018500,1448785331,11294,7597.875714
11460,08019550,1530940075,11296,9499.820049
11461,08019575,1540734685,11297,7898.453632
11462,08020000,1550043948,11298,8507.7539
11464,08020900,1429457254,11301,9020.692725
11465,08022800,1427875456,11302,3193.711435
11466,08023800,1427875486,11303,3036.158816
11468,08025600,1540392839,11305,6748.015572
11471,08026700,1550035303,11308,9907.085257
11472,08026800,1530822246,11309,7811.372281
11473,08028300,1550057361,11310,10349.343864
11485,08041760,1530671996,11324,6511.30667
11486,08043500,1449311227,11325,7673.159952
11487,08043806,1436492591,11326,2946.894325
11488,08044210,1428468234,11327,4981.166003
11489,08044220,1428467254,11328,4990.042537
11490,08046200,1449054901,11329,7309.326273
11491,08046800,1438957012,11330,7829.244602
11492,08047090,1437976112,11331,3081.11915
11493,08047100,1437976017,11332,6263.976981
11494,08048000,1449163908,11333,11725.086259
11495,08048255,1437878620,11334,7793.656327
11496,08048500,1428289007,11335,2964.918644
11499,08052100,1438380115,11338,3347.169208
11500,08052700,1428867630,11339,2626.448394
11502,08053400,1540540278,11341,8033.256384
11503,08053800,1437676109,11342,1223.214032
11504,08054210,1437601051,11343,9490.375065
11505,08055100,1438520107,11344,2638.71071
11506,08056000,1438416447,11345,2489.821642
11507,08056900,1438416570,11346,126.091931
11508,08058900,1449316615,11347,2102.007517
11510,08059100,1449316723,11349,2009.100539
11511,08060000,1531604578,11350,5110.582153
11512,08060100,1531604558,11351,2524.630051
11513,08061000,1531617172,11352,5003.127681
11517,08063800,1438502676,11356,2853.217897
11518,08063900,1540821810,11357,8008.827354
11519,08065700,1428776786,11358,6383.549363
11520,08066100,1449421708,11359,6265.601244
11521,08066500,1439641672,11360,9483.039834
11522,08067400,1429645422,11361,12434.469949
11524,08069500,1449330366,11363,7277.057574
11525,08069600,1436589277,11364,3135.411113
11526,08069650,1530585749,11365,7472.345046
11527,08069675,1439733069,11366,6162.948535
11528,08072000,1437775354,11367,3731.654983
11691,08236400,1531724534,11568,6210.658198
11692,08236700,1449009908,11569,6230.350958
11693,08237000,1457055473,11570,8030.142809
11694,08237200,1448166531,11571,5938.244217
11696,08240200,1449062963,11573,6314.402395
11697,08240300,1540249959,11574,22999.920186
11698,08241200,1530803685,11575,8674.011059
11699,08241600,1550102235,11576,8199.296483
11700,08243100,1438274909,11577,5062.067739
11701,08243200,1438283095,11578,899.507961
11702,08244500,1550449018,11579,8593.251942
11703,08246200,1448761756,11580,5182.373991
11704,08246800,1427878408,11581,2824.86458
11705,08247700,1540256540,11582,11687.584219
11706,08250700,1458716611,11583,9154.976853
11707,08252500,1439333232,11584,11089.798779
11708,08253400,1448544065,11585,7722.892842
11709,08255200,1428956222,11586,2812.934077
11710,08255400,1449246049,11587,7917.026417
11711,08255500,1530915906,11588,7056.281027
11712,08255600,1439890828,11589,7682.385305
11713,08256400,1459027144,11590,10269.714172
11714,08257300,1439690937,11591,7822.099677
11715,08257500,1429645110,11592,5759.375168
11716,08257600,1467077850,11593,1839.81981
11717,08257800,1550116887,11594,9924.526162
11718,08258300,1438539059,11595,4332.62542
11719,08258400,1540128844,11596,12825.895932
11720,08260000,1449792396,11597,8334.42962
11721,08260700,1457521773,11598,12044.355336
11722,08262000,1438679455,11599,8507.542707
11725,08265800,1438710222,11602,2536.334114
11726,08265803,1438710210,11603,2618.330176
11727,08265806,1438710108,11604,2517.675709
11728,08266300,1438704508,11605,2496.796528
11729,08266400,1438704610,11606,2495.231223
11730,08267300,1438619403,11607,3234.366021
11731,08268200,1428865568,11608,3931.550304
11732,08268300,1438613826,11609,5583.520787
11734,08270300,1457212668,11611,13217.673083
11735,08270400,1457212509,11612,11781.66267
11736,08270500,1520148494,11613,7456.95006
11737,08271400,1437800495,11614,4515.298735
11738,08273500,1458353157,11616,7097.977427
11739,08273800,1449684223,11617,7473.971288
11740,08274600,1530802388,11618,8136.963256
11741,08274800,1530683942,11619,7160.431077
11742,08275000,1429201269,11620,5179.583321
11744,08275900,1448937851,11622,5870.001901
11745,08276500,1439210987,11623,18956.083716
11746,08276800,1438982546,11624,8234.284973
11747,08278710,1531938815,11625,13588.261017
11748,08278715,1531937881,11626,6808.385364
11749,08278720,1531937748,11627,7197.101598
11750,08284200,1540049576,11628,3654.822734
11751,08285100,1530217876,11629,9106.145539
11753,08287800,1439128686,11631,14655.713578
11754,08288700,1437841813,11632,7488.118879
11757,08294305,1531482500,11635,6331.411696
11758,08294900,1467097755,11636,11592.149152
11759,08298500,1448443683,11637,7731.546421
11760,08298600,1448443691,11638,1336.402118
11761,08299000,1448351296,11639,16611.40185
11762,08301400,1458065799,11640,6644.453905
11763,08302300,1449419921,11641,6798.614903
11764,08302495,1438459492,11642,13155.919642
11765,08303500,1447446072,11645,18751.324501
11766,08303900,1531534030,11646,4960.579786
11768,08305000,1438583085,11649,5048.872769
11769,08305690,1540526563,11650,20769.348578
11770,08306800,1429995098,11652,13513.176088
11771,08307500,1439954174,11653,7617.811989
11772,08307550,1449255329,11654,5969.287316
11773,08307575,1438292152,11655,11100.965864
